Date,region,Cases,Mortalities,Recoveries
2020-04-30,Tabuk,7,0,0
2020-05-01,Al Bahah,3,0,0
2020-05-01,Al Jouf,0,0,0
2020-05-01,Asir,26,0,2
2020-05-01,Eastern Region,369,0,28
2020-05-01,Hail,0,0,0
2020-05-01,Jazan,6,0,0
2020-05-01,Mecca,505,7,93
2020-05-01,Medina,249,0,0
2020-05-01,Najran,0,0,0
2020-05-01,Northern Borders,1,0,0
2020-05-01,Qassim,17,0,0
2020-05-01,Riyadh,186,0,28
2020-05-01,Tabuk,0,0,59
2020-05-02,Al Bahah,13,0,0
2020-05-02,Al Jouf,0,0,0
2020-05-02,Asir,22,0,7
2020-05-02,Eastern Region,587,1,69
2020-05-02,Hail,0,0,0
2020-05-02,Jazan,111,0,0
2020-05-02,Mecca,536,5,200
2020-05-02,Medina,143,1,33
2020-05-02,Najran,0,0,0
2020-05-02,Northern Borders,0,0,0
2020-05-02,Qassim,5,0,19
2020-05-02,Riyadh,135,1,41
2020-05-02,Tabuk,0,0,0
2020-05-03,Al Bahah,0,0,0
2020-05-03,Al Jouf,1,0,0
2020-05-03,Asir,8,0,5
2020-05-03,Eastern Region,672,0,78
2020-05-03,Hail,1,0,0
2020-05-03,Jazan,55,0,0
2020-05-03,Mecca,578,7,172
2020-05-03,Medina,162,0,8
2020-05-03,Najran,1,0,2
2020-05-03,Northern Borders,4,0,2
2020-05-03,Qassim,5,0,0
2020-05-03,Riyadh,147,0,75
2020-05-03,Tabuk,11,0,0
2020-05-04,Al Bahah,1,0,0
2020-05-04,Al Jouf,0,0,0
2020-05-04,Asir,12,0,8
2020-05-04,Eastern Region,477,0,156
2020-05-04,Hail,0,0,7
2020-05-04,Jazan,14,0,0
2020-05-04,Mecca,795,6,582
2020-05-04,Medina,27,1,105
2020-05-04,Najran,0,0,0
2020-05-04,Northern Borders,0,0,4
2020-05-04,Qassim,9,1,13
2020-05-04,Riyadh,251,1,80
2020-05-04,Tabuk,9,0,0
2020-05-05,Al Bahah,0,0,0
2020-05-05,Al Jouf,0,0,0
2020-05-05,Asir,27,0,8
2020-05-05,Eastern Region,275,0,95
2020-05-05,Hail,1,0,0
2020-05-05,Jazan,34,0,0
2020-05-05,Mecca,810,7,457
2020-05-05,Medina,314,1,286
2020-05-05,Najran,0,0,2
2020-05-05,Northern Borders,4,0,8
2020-05-05,Qassim,7,0,13
2020-05-05,Riyadh,175,1,464
2020-05-05,Tabuk,40,0,19
2020-05-06,Al Bahah,0,0,0
2020-05-06,Al Jouf,0,0,0
2020-05-06,Asir,4,0,0
2020-05-06,Eastern Region,456,1,36
2020-05-06,Hail,0,0,0
2020-05-06,Jazan,27,0,0
2020-05-06,Mecca,615,7,577
2020-05-06,Medina,446,1,299
2020-05-06,Najran,0,0,0
2020-05-06,Northern Borders,0,0,0
2020-05-06,Qassim,15,0,16
2020-05-06,Riyadh,210,1,87
2020-05-06,Tabuk,20,0,0
2020-05-07,Al Bahah,2,0,14
2020-05-07,Al Jouf,0,0,6
2020-05-07,Asir,32,0,3
2020-05-07,Eastern Region,372,0,103
2020-05-07,Hail,0,0,0
2020-05-07,Jazan,77,0,30
2020-05-07,Mecca,702,8,819
2020-05-07,Medina,340,1,163
2020-05-07,Najran,0,0,0
2020-05-07,Northern Borders,1,0,0
2020-05-07,Qassim,3,0,1
2020-05-07,Riyadh,162,1,174
2020-05-07,Tabuk,10,0,9
2020-05-08,Al Bahah,1,0,0
2020-05-08,Al Jouf,0,0,0
2020-05-08,Asir,12,0,20
2020-05-08,Eastern Region,305,1,118
2020-05-08,Hail,1,0,3
2020-05-08,Jazan,6,0,128
2020-05-08,Mecca,823,8,617
2020-05-08,Medina,120,0,109
2020-05-08,Najran,0,0,0
2020-05-08,Northern Borders,38,0,4
2020-05-08,Qassim,22,0,22
2020-05-08,Riyadh,360,1,0
2020-05-08,Tabuk,16,0,3
2020-05-09,Al Bahah,4,0,6
2020-05-09,Al Jouf,1,0,0
2020-05-09,Asir,16,0,26
2020-05-09,Eastern Region,238,0,378
2020-05-09,Hail,4,0,7
2020-05-09,Jazan,29,0,0
2020-05-09,Mecca,935,5,494
2020-05-09,Medina,266,0,90
2020-05-09,Najran,1,0,0
2020-05-09,Northern Borders,4,0,2
2020-05-09,Qassim,4,0,0
2020-05-09,Riyadh,397,2,310
2020-05-09,Tabuk,13,0,0
2020-05-10,Al Bahah,1,0,0
2020-05-10,Al Jouf,2,0,0
2020-05-10,Asir,24,0,10
2020-05-10,Eastern Region,389,0,207
2020-05-10,Hail,10,0,0
2020-05-10,Jazan,3,0,4
2020-05-10,Mecca,692,7,452
2020-05-10,Medina,266,2,68
2020-05-10,Najran,1,0,0
2020-05-10,Northern Borders,1,0,0
2020-05-10,Qassim,18,0,9
2020-05-10,Riyadh,549,0,496
2020-05-10,Tabuk,10,0,34
2020-05-11,Al Bahah,18,0,0
2020-05-11,Al Jouf,1,0,1
2020-05-11,Asir,10,0,4
2020-05-11,Eastern Region,317,0,714
2020-05-11,Hail,16,0,0
2020-05-11,Jazan,17,0,18
2020-05-11,Mecca,775,9,461
2020-05-11,Medina,176,0,181
2020-05-11,Najran,5,0,2
2020-05-11,Northern Borders,18,0,0
2020-05-11,Qassim,2,0,0
2020-05-11,Riyadh,528,0,1122
2020-05-11,Tabuk,28,0,17
2020-05-12,Al Bahah,3,0,0
2020-05-12,Al Jouf,0,0,0
2020-05-12,Asir,1,0,39
2020-05-12,Eastern Region,351,0,56
2020-05-12,Hail,2,0,0
2020-05-12,Jazan,11,0,0
2020-05-12,Mecca,680,9,800
2020-05-12,Medina,64,0,420
2020-05-12,Najran,3,0,0
2020-05-12,Northern Borders,0,0,0
2020-05-12,Qassim,3,0,20
2020-05-12,Riyadh,739,0,1022
2020-05-12,Tabuk,48,0,8
2020-05-13,Al Bahah,6,0,5
2020-05-13,Al Jouf,4,0,0
2020-05-13,Asir,36,0,12
2020-05-13,Eastern Region,244,0,257
2020-05-13,Hail,3,0,4
2020-05-13,Jazan,7,0,21
2020-05-13,Mecca,933,8,794
2020-05-13,Medina,278,1,73
2020-05-13,Najran,3,0,0
2020-05-13,Northern Borders,0,0,0
2020-05-13,Qassim,1,0,0
2020-05-13,Riyadh,523,1,263
2020-05-13,Tabuk,1,0,0
2020-05-14,Al Bahah,2,0,2
2020-05-14,Al Jouf,7,0,1
2020-05-14,Asir,32,0,13
2020-05-14,Eastern Region,453,1,507
2020-05-14,Hail,6,0,0
2020-05-14,Jazan,27,0,360
2020-05-14,Mecca,945,7,1207
2020-05-14,Medina,199,0,494
2020-05-14,Najran,0,0,0
2020-05-14,Northern Borders,12,0,4
2020-05-14,Qassim,40,0,3
2020-05-14,Riyadh,507,1,227
2020-05-14,Tabuk,77,0,0
2020-05-15,Al Bahah,2,0,3
2020-05-15,Al Jouf,4,0,1
2020-05-15,Asir,3,0,7
2020-05-15,Eastern Region,535,0,292
2020-05-15,Hail,8,0,5
2020-05-15,Jazan,1,0,0
2020-05-15,Mecca,886,8,991
2020-05-15,Medina,342,1,406
2020-05-15,Najran,0,0,0
2020-05-15,Northern Borders,5,1,0
2020-05-15,Qassim,35,0,0
2020-05-15,Riyadh,976,0,90
2020-05-15,Tabuk,43,0,2
2020-05-16,Al Bahah,7,0,3
2020-05-16,Al Jouf,2,0,2
2020-05-16,Asir,35,0,13
2020-05-16,Eastern Region,688,1,650
2020-05-16,Hail,9,0,0
2020-05-16,Jazan,23,0,0
2020-05-16,Mecca,1025,6,1096
2020-05-16,Medina,398,1,11
2020-05-16,Najran,2,0,0
2020-05-16,Northern Borders,1,0,0
2020-05-16,Qassim,15,0,61
2020-05-16,Riyadh,509,2,122
2020-05-16,Tabuk,22,0,98
2020-05-17,Al Bahah,1,0,0
2020-05-17,Al Jouf,8,0,0
2020-05-17,Asir,4,0,20
2020-05-17,Eastern Region,616,1,301
2020-05-17,Hail,9,0,10
2020-05-17,Jazan,0,0,74
2020-05-17,Mecca,900,5,781
2020-05-17,Medina,264,1,1543
2020-05-17,Najran,9,0,0
2020-05-17,Northern Borders,29,0,3
2020-05-17,Qassim,19,1,0
2020-05-17,Riyadh,717,0,280
2020-05-17,Tabuk,17,0,14
2020-05-18,Al Bahah,1,0,0
2020-05-18,Al Jouf,1,0,4
2020-05-18,Asir,27,0,4
2020-05-18,Eastern Region,329,2,511
2020-05-18,Hail,7,0,0
2020-05-18,Jazan,8,0,0
2020-05-18,Mecca,992,6,1132
2020-05-18,Medina,303,0,870
2020-05-18,Najran,11,0,1
2020-05-18,Northern Borders,21,0,7
2020-05-18,Qassim,13,0,1
2020-05-18,Riyadh,778,1,356
2020-05-18,Tabuk,18,0,0
2020-05-19,Al Bahah,2,0,9
2020-05-19,Al Jouf,8,0,9
2020-05-19,Asir,29,0,24
2020-05-19,Eastern Region,537,0,379
2020-05-19,Hail,33,0,2
2020-05-19,Jazan,15,0,1
2020-05-19,Mecca,727,10,363
2020-05-19,Medina,241,0,419
2020-05-19,Najran,22,0,1
2020-05-19,Northern Borders,35,0,2
2020-05-19,Qassim,30,0,7
2020-05-19,Riyadh,947,0,628
2020-05-19,Tabuk,65,0,0
2020-05-20,Al Bahah,10,0,1
2020-05-20,Al Jouf,1,0,2
2020-05-20,Asir,43,0,11
2020-05-20,Eastern Region,427,0,1011
2020-05-20,Hail,5,0,11
2020-05-20,Jazan,20,0,109
2020-05-20,Mecca,761,12,599
2020-05-20,Medina,211,0,128
2020-05-20,Najran,9,0,0
2020-05-20,Northern Borders,0,0,5
2020-05-20,Qassim,154,0,0
2020-05-20,Riyadh,808,0,602
2020-05-20,Tabuk,83,0,83
2020-05-21,Al Bahah,8,0,0
2020-05-21,Al Jouf,0,0,2
2020-05-21,Asir,21,0,59
2020-05-21,Eastern Region,568,1,1102
2020-05-21,Hail,4,0,0
2020-05-21,Jazan,22,0,0
2020-05-21,Mecca,765,10,869
2020-05-21,Medina,208,1,376
2020-05-21,Najran,23,0,3
2020-05-21,Northern Borders,6,0,3
2020-05-21,Qassim,9,0,48
2020-05-21,Riyadh,1000,1,491
2020-05-21,Tabuk,8,0,10
2020-05-22,Al Bahah,3,0,5
2020-05-22,Al Jouf,0,0,1
2020-05-22,Asir,11,0,28
2020-05-22,Eastern Region,269,1,564
2020-05-22,Hail,45,0,20
2020-05-22,Jazan,10,2,13
2020-05-22,Mecca,960,11,673
2020-05-22,Medina,293,0,129
2020-05-22,Najran,1,0,4
2020-05-22,Northern Borders,0,0,2
2020-05-22,Qassim,25,0,58
2020-05-22,Riyadh,815,1,682
2020-05-22,Tabuk,10,0,54
2020-05-23,Al Bahah,2,0,1
2020-05-23,Al Jouf,0,0,9
2020-05-23,Asir,9,0,24
2020-05-23,Eastern Region,387,0,629
2020-05-23,Hail,13,0,17
2020-05-23,Jazan,9,0,17
2020-05-23,Mecca,1134,10,515
2020-05-23,Medina,70,0,285
2020-05-23,Najran,4,0,0
2020-05-23,Northern Borders,0,0,2
2020-05-23,Qassim,16,0,3
2020-05-23,Riyadh,751,1,781
2020-05-23,Tabuk,4,0,1
2020-05-24,Al Bahah,0,0,2
2020-05-24,Al Jouf,0,0,4
2020-05-24,Asir,13,0,35
2020-05-24,Eastern Region,360,0,414
2020-05-24,Hail,20,0,8
2020-05-24,Jazan,8,1,28
2020-05-24,Mecca,780,8,762
2020-05-24,Medina,187,0,296
2020-05-24,Najran,15,0,4
2020-05-24,Northern Borders,4,0,3
2020-05-24,Qassim,30,0,5
2020-05-24,Riyadh,802,0,522
2020-05-24,Tabuk,16,0,65
2020-05-25,Al Bahah,6,0,6
2020-05-25,Al Jouf,9,0,3
2020-05-25,Asir,17,0,5
2020-05-25,Eastern Region,424,1,501
2020-05-25,Hail,5,0,26
2020-05-25,Jazan,14,0,5
2020-05-25,Mecca,483,10,1072
2020-05-25,Medina,12,1,351
2020-05-25,Najran,6,0,1
2020-05-25,Northern Borders,6,0,5
2020-05-25,Qassim,105,0,16
2020-05-25,Riyadh,823,0,789
2020-05-25,Tabuk,21,0,2
2020-05-26,Al Bahah,10,0,4
2020-05-26,Al Jouf,2,0,0
2020-05-26,Asir,11,0,33
2020-05-26,Eastern Region,354,0,569
2020-05-26,Hail,37,0,7
2020-05-26,Jazan,14,0,2
2020-05-26,Mecca,530,11,953
2020-05-26,Medina,39,1,278
2020-05-26,Najran,7,0,6
2020-05-26,Northern Borders,1,0,47
2020-05-26,Qassim,12,0,17
2020-05-26,Riyadh,778,2,604
2020-05-26,Tabuk,20,0,52
2020-05-27,Al Bahah,0,0,3
2020-05-27,Al Jouf,0,0,6
2020-05-27,Asir,11,0,8
2020-05-27,Eastern Region,342,2,643
2020-05-27,Hail,29,0,4
2020-05-27,Jazan,8,1,20
2020-05-27,Mecca,549,9,1783
2020-05-27,Medina,55,2,375
2020-05-27,Najran,6,0,2
2020-05-27,Northern Borders,2,0,5
2020-05-27,Qassim,7,0,30
2020-05-27,Riyadh,617,2,630
2020-05-27,Tabuk,18,0,22
2020-05-28,Al Bahah,3,0,0
2020-05-28,Al Jouf,1,0,1
2020-05-28,Asir,33,0,15
2020-05-28,Eastern Region,383,2,437
2020-05-28,Hail,15,0,8
2020-05-28,Jazan,12,0,5
2020-05-28,Mecca,495,14,1340
2020-05-28,Medina,62,1,25
2020-05-28,Najran,12,0,0
2020-05-28,Northern Borders,1,0,9
2020-05-28,Qassim,8,0,1
2020-05-28,Riyadh,548,0,617
2020-05-28,Tabuk,8,0,2
2020-05-29,Al Bahah,2,0,10
2020-05-29,Al Jouf,3,0,1
2020-05-29,Asir,34,0,10
2020-05-29,Eastern Region,351,1,181
2020-05-29,Hail,8,0,2
2020-05-29,Jazan,20,0,17
2020-05-29,Mecca,378,17,437
2020-05-29,Medina,51,1,215
2020-05-29,Najran,9,0,13
2020-05-29,Northern Borders,2,0,0
2020-05-29,Qassim,49,1,6
2020-05-29,Riyadh,699,2,977
2020-05-29,Tabuk,12,0,1
2020-05-30,Al Bahah,7,0,2
2020-05-30,Al Jouf,0,0,0
2020-05-30,Asir,28,0,64
2020-05-30,Eastern Region,337,3,279
2020-05-30,Hail,18,0,6
2020-05-30,Jazan,13,0,11
2020-05-30,Mecca,795,17,1661
2020-05-30,Medina,102,1,427
2020-05-30,Najran,10,0,8
2020-05-30,Northern Borders,0,0,43
2020-05-30,Qassim,31,0,39
2020-05-30,Riyadh,530,2,909
2020-05-30,Tabuk,6,0,110
2020-05-31,Al Bahah,0,0,0
2020-05-31,Al Jouf,0,0,3
2020-05-31,Asir,39,0,60
2020-05-31,Eastern Region,467,2,81
2020-05-31,Hail,21,0,4
2020-05-31,Jazan,9,0,22
2020-05-31,Mecca,501,17,522
2020-05-31,Medina,19,0,192
2020-05-31,Najran,14,0,8
2020-05-31,Northern Borders,6,0,32
2020-05-31,Qassim,6,0,1
2020-05-31,Riyadh,790,1,921
2020-05-31,Tabuk,9,2,18
2020-06-01,Al Bahah,9,0,6
2020-06-01,Al Jouf,0,0,0
2020-06-01,Asir,24,0,11
2020-06-01,Eastern Region,404,1,66
2020-06-01,Hail,2,0,42
2020-06-01,Jazan,20,0,1
2020-06-01,Mecca,664,16,521
2020-06-01,Medina,75,1,87
2020-06-01,Najran,18,0,6
2020-06-01,Northern Borders,0,0,11
2020-06-01,Qassim,2,0,2
2020-06-01,Riyadh,642,6,726
2020-06-01,Tabuk,9,0,5
2020-06-02,Al Bahah,3,0,4
2020-06-02,Al Jouf,0,0,0
2020-06-02,Asir,48,0,9
2020-06-02,Eastern Region,350,0,380
2020-06-02,Hail,8,0,12
2020-06-02,Jazan,33,0,8
2020-06-02,Mecca,811,23,968
2020-06-02,Medina,179,2,182
2020-06-02,Najran,13,0,6
2020-06-02,Northern Borders,1,0,1
2020-06-02,Qassim,1,0,9
2020-06-02,Riyadh,712,3,784
2020-06-02,Tabuk,12,2,6
2020-06-03,Al Bahah,8,0,23
2020-06-03,Al Jouf,1,0,3
2020-06-03,Asir,37,0,12
2020-06-03,Eastern Region,317,2,144
2020-06-03,Hail,19,0,16
2020-06-03,Jazan,32,0,21
2020-06-03,Mecca,605,23,379
2020-06-03,Medina,140,3,75
2020-06-03,Najran,16,0,6
2020-06-03,Northern Borders,0,0,7
2020-06-03,Qassim,6,1,21
2020-06-03,Riyadh,757,3,79
2020-06-03,Tabuk,37,0,20
2020-06-04,Al Bahah,0,0,3
2020-06-04,Al Jouf,0,0,0
2020-06-04,Asir,91,0,2
2020-06-04,Eastern Region,615,2,59
2020-06-04,Hail,6,0,13
2020-06-04,Jazan,52,0,2
2020-06-04,Mecca,773,25,668
2020-06-04,Medina,152,3,167
2020-06-04,Najran,10,0,0
2020-06-04,Northern Borders,14,0,4
2020-06-04,Qassim,72,0,2
2020-06-04,Riyadh,788,1,730
2020-06-04,Tabuk,18,0,1
2020-06-05,Al Bahah,6,1,5
2020-06-05,Al Jouf,3,0,0
2020-06-05,Asir,137,0,24
2020-06-05,Eastern Region,695,6,343
2020-06-05,Hail,6,0,24
2020-06-05,Jazan,17,1,27
2020-06-05,Mecca,940,25,496
2020-06-05,Medina,183,1,61
2020-06-05,Najran,14,0,12
2020-06-05,Northern Borders,7,0,1
2020-06-05,Qassim,26,0,101
2020-06-05,Riyadh,1079,0,79
2020-06-05,Tabuk,8,0,2
2020-06-06,Al Bahah,2,0,5
2020-06-06,Al Jouf,0,0,0
2020-06-06,Asir,53,0,13
2020-06-06,Eastern Region,810,2,199
2020-06-06,Hail,0,0,5
2020-06-06,Jazan,60,0,8
2020-06-06,Mecca,1094,28,429
2020-06-06,Medina,142,1,39
2020-06-06,Najran,22,0,11
2020-06-06,Northern Borders,18,0,0
2020-06-06,Qassim,19,0,71
2020-06-06,Riyadh,813,4,246
2020-06-06,Tabuk,12,1,0
2020-06-07,Al Bahah,8,0,2
2020-06-07,Al Jouf,2,0,0
2020-06-07,Asir,76,0,13
2020-06-07,Eastern Region,1170,1,743
2020-06-07,Hail,1,0,0
2020-06-07,Jazan,55,1,13
2020-06-07,Mecca,1011,21,432
2020-06-07,Medina,139,1,57
2020-06-07,Najran,15,0,39
2020-06-07,Northern Borders,17,1,3
2020-06-07,Qassim,10,1,74
2020-06-07,Riyadh,840,7,326
2020-06-07,Tabuk,25,1,5
2020-06-08,Al Bahah,5,0,6
2020-06-08,Al Jouf,1,0,4
2020-06-08,Asir,114,0,1
2020-06-08,Eastern Region,795,8,543
2020-06-08,Hail,17,0,21
2020-06-08,Jazan,20,1,16
2020-06-08,Mecca,925,24,686
2020-06-08,Medina,170,0,40
2020-06-08,Najran,14,0,4
2020-06-08,Northern Borders,0,1,2
2020-06-08,Qassim,6,0,90
2020-06-08,Riyadh,1217,3,399
2020-06-08,Tabuk,4,0,3
2020-06-09,Al Bahah,10,0,1
2020-06-09,Al Jouf,6,0,1
2020-06-09,Asir,116,0,45
2020-06-09,Eastern Region,891,4,494
2020-06-09,Hail,43,0,3
2020-06-09,Jazan,73,2,23
2020-06-09,Mecca,751,17,573
2020-06-09,Medina,152,0,60
2020-06-09,Najran,20,0,32
2020-06-09,Northern Borders,1,1,0
2020-06-09,Qassim,54,0,117
2020-06-09,Riyadh,1583,11,254
2020-06-09,Tabuk,17,1,12
2020-06-10,Al Bahah,4,0,8
2020-06-10,Al Jouf,2,0,0
2020-06-10,Asir,134,0,42
2020-06-10,Eastern Region,828,5,672
2020-06-10,Hail,24,0,19
2020-06-10,Jazan,49,0,19
2020-06-10,Mecca,688,18,872
2020-06-10,Medina,88,3,106
2020-06-10,Najran,28,0,20
2020-06-10,Northern Borders,8,0,0
2020-06-10,Qassim,129,0,1
2020-06-10,Riyadh,1705,12,290
2020-06-10,Tabuk,46,0,16
2020-06-11,Al Bahah,14,0,6
2020-06-11,Al Jouf,4,0,0
2020-06-11,Asir,93,0,13
2020-06-11,Eastern Region,891,1,55
2020-06-11,Hail,24,0,2
2020-06-11,Jazan,12,1,39
2020-06-11,Mecca,692,15,416
2020-06-11,Medina,162,3,60
2020-06-11,Najran,31,0,13
2020-06-11,Northern Borders,18,0,0
2020-06-11,Qassim,82,0,2
2020-06-11,Riyadh,1880,15,388
2020-06-11,Tabuk,18,1,16
2020-06-12,Al Bahah,8,0,10
2020-06-12,Al Jouf,0,0,0
2020-06-12,Asir,74,2,17
2020-06-12,Eastern Region,817,4,506
2020-06-12,Hail,6,0,4
2020-06-12,Jazan,23,0,16
2020-06-12,Mecca,920,26,312
2020-06-12,Medina,222,0,40
2020-06-12,Najran,16,0,12
2020-06-12,Northern Borders,0,0,0
2020-06-12,Qassim,61,1,2
2020-06-12,Riyadh,1219,6,546
2020-06-12,Tabuk,0,0,54
2020-06-13,Al Bahah,0,0,4
2020-06-13,Al Jouf,0,0,0
2020-06-13,Asir,201,0,61
2020-06-13,Eastern Region,870,5,298
2020-06-13,Hail,11,0,11
2020-06-13,Jazan,51,2,10
2020-06-13,Mecca,769,22,483
2020-06-13,Medina,189,5,137
2020-06-13,Najran,63,0,10
2020-06-13,Northern Borders,3,0,2
2020-06-13,Qassim,17,0,2
2020-06-13,Riyadh,2043,5,1047
2020-06-13,Tabuk,16,1,107
2020-06-14,Al Bahah,42,0,1
2020-06-14,Al Jouf,6,0,1
2020-06-14,Asir,208,1,67
2020-06-14,Eastern Region,1036,6,111
2020-06-14,Hail,15,0,23
2020-06-14,Jazan,34,0,4
2020-06-14,Mecca,972,23,641
2020-06-14,Medina,155,2,118
2020-06-14,Najran,43,0,5
2020-06-14,Northern Borders,9,0,27
2020-06-14,Qassim,122,0,0
2020-06-14,Riyadh,1851,5,2170
2020-06-14,Tabuk,14,2,2
2020-06-15,Al Bahah,13,0,7
2020-06-15,Al Jouf,2,0,1
2020-06-15,Asir,254,0,26
2020-06-15,Eastern Region,895,7,78
2020-06-15,Hail,25,0,8
2020-06-15,Jazan,79,3,117
2020-06-15,Mecca,794,25,781
2020-06-15,Medina,122,1,111
2020-06-15,Najran,37,0,33
2020-06-15,Northern Borders,5,0,16
2020-06-15,Qassim,113,0,5
2020-06-15,Riyadh,1910,4,437
2020-06-15,Tabuk,18,1,30
2020-06-16,Al Bahah,37,0,9
2020-06-16,Al Jouf,1,1,0
2020-06-16,Asir,233,0,27
2020-06-16,Eastern Region,920,4,695
2020-06-16,Hail,9,1,12
2020-06-16,Jazan,25,0,0
2020-06-16,Mecca,750,23,837
2020-06-16,Medina,174,1,235
2020-06-16,Najran,47,1,4
2020-06-16,Northern Borders,3,1,21
2020-06-16,Qassim,111,0,1
2020-06-16,Riyadh,2609,7,254
2020-06-16,Tabuk,0,0,27
2020-06-17,Al Bahah,21,0,9
2020-06-17,Al Jouf,5,0,1
2020-06-17,Asir,294,1,36
2020-06-17,Eastern Region,1183,10,805
2020-06-17,Hail,34,1,47
2020-06-17,Jazan,38,1,7
2020-06-17,Mecca,826,20,561
2020-06-17,Medina,222,2,204
2020-06-17,Najran,76,0,18
2020-06-17,Northern Borders,3,1,5
2020-06-17,Qassim,229,0,166
2020-06-17,Riyadh,1781,12,348
2020-06-17,Tabuk,45,0,46
2020-06-18,Al Bahah,33,0,22
2020-06-18,Al Jouf,10,0,0
2020-06-18,Asir,171,0,184
2020-06-18,Eastern Region,1364,8,551
2020-06-18,Hail,56,0,25
2020-06-18,Jazan,40,0,2
2020-06-18,Mecca,946,21,493
2020-06-18,Medina,132,2,55
2020-06-18,Najran,48,0,27
2020-06-18,Northern Borders,9,1,13
2020-06-18,Qassim,66,1,25
2020-06-18,Riyadh,1388,12,432
2020-06-18,Tabuk,38,0,20
2020-06-19,Al Bahah,32,1,5
2020-06-19,Al Jouf,8,0,0
2020-06-19,Asir,307,0,88
2020-06-19,Eastern Region,1136,2,461
2020-06-19,Hail,50,0,9
2020-06-19,Jazan,38,1,199
2020-06-19,Mecca,1036,21,1464
2020-06-19,Medina,221,1,64
2020-06-19,Najran,71,0,31
2020-06-19,Northern Borders,4,0,8
2020-06-19,Qassim,121,3,3
2020-06-19,Riyadh,895,17,797
2020-06-19,Tabuk,22,0,24
2020-06-20,Al Bahah,20,0,2
2020-06-20,Al Jouf,4,0,0
2020-06-20,Asir,271,1,193
2020-06-20,Eastern Region,854,1,354
2020-06-20,Hail,83,0,18
2020-06-20,Jazan,70,1,17
2020-06-20,Mecca,894,18,264
2020-06-20,Medina,183,0,161
2020-06-20,Najran,73,0,24
2020-06-20,Northern Borders,1,0,4
2020-06-20,Qassim,122,2,47
2020-06-20,Riyadh,792,14,1103
2020-06-20,Tabuk,12,0,26
2020-06-21,Al Bahah,10,0,24
2020-06-21,Al Jouf,3,0,11
2020-06-21,Asir,371,0,136
2020-06-21,Eastern Region,1153,6,295
2020-06-21,Hail,88,0,6
2020-06-21,Jazan,37,1,31
2020-06-21,Mecca,808,19,1490
2020-06-21,Medina,206,0,281
2020-06-21,Najran,52,0,26
2020-06-21,Northern Borders,4,1,8
2020-06-21,Qassim,115,0,25
2020-06-21,Riyadh,516,12,1691
2020-06-21,Tabuk,30,1,21
2020-06-22,Al Bahah,0,2,4
2020-06-22,Al Jouf,0,0,5
2020-06-22,Asir,351,1,101
2020-06-22,Eastern Region,1042,7,1513
2020-06-22,Hail,110,0,35
2020-06-22,Jazan,48,2,18
2020-06-22,Mecca,819,13,786
2020-06-22,Medina,174,2,139
2020-06-22,Najran,79,0,46
2020-06-22,Northern Borders,1,0,3
2020-06-22,Qassim,118,0,165
2020-06-22,Riyadh,378,12,1889
2020-06-22,Tabuk,19,0,6
2020-06-23,Al Bahah,56,0,2
2020-06-23,Al Jouf,9,0,2
2020-06-23,Asir,207,3,155
2020-06-23,Eastern Region,1175,4,612
2020-06-23,Hail,93,0,21
2020-06-23,Jazan,16,0,11
2020-06-23,Mecca,842,13,1214
2020-06-23,Medina,180,1,245
2020-06-23,Najran,63,0,48
2020-06-23,Northern Borders,3,0,0
2020-06-23,Qassim,144,0,37
2020-06-23,Riyadh,308,20,562
2020-06-23,Tabuk,27,0,3
2020-06-24,Al Bahah,22,0,3
2020-06-24,Al Jouf,32,0,10
2020-06-24,Asir,281,3,154
2020-06-24,Eastern Region,1619,2,59
2020-06-24,Hail,73,1,34
2020-06-24,Jazan,38,1,46
2020-06-24,Mecca,688,15,810
2020-06-24,Medina,115,2,161
2020-06-24,Najran,20,0,52
2020-06-24,Northern Borders,11,0,8
2020-06-24,Qassim,125,0,21
2020-06-24,Riyadh,296,17,3699
2020-06-24,Tabuk,52,0,26
2020-06-25,Al Bahah,36,1,3
2020-06-25,Al Jouf,18,0,10
2020-06-25,Asir,556,0,207
2020-06-25,Eastern Region,1733,9,113
2020-06-25,Hail,115,0,19
2020-06-25,Jazan,83,0,2
2020-06-25,Mecca,610,8,533
2020-06-25,Medina,176,1,118
2020-06-25,Najran,124,0,51
2020-06-25,Northern Borders,14,0,2
2020-06-25,Qassim,166,0,4
2020-06-25,Riyadh,267,27,1504
2020-06-25,Tabuk,40,0,25
2020-06-26,Al Bahah,26,0,26
2020-06-26,Al Jouf,15,0,1
2020-06-26,Asir,694,0,5
2020-06-26,Eastern Region,1497,5,301
2020-06-26,Hail,82,0,26
2020-06-26,Jazan,118,0,57
2020-06-26,Mecca,833,12,260
2020-06-26,Medina,157,0,75
2020-06-26,Najran,72,0,49
2020-06-26,Northern Borders,7,0,8
2020-06-26,Qassim,164,0,0
2020-06-26,Riyadh,219,19,828
2020-06-26,Tabuk,43,1,21
2020-06-27,Al Bahah,25,0,32
2020-06-27,Al Jouf,5,0,9
2020-06-27,Asir,520,2,96
2020-06-27,Eastern Region,1573,1,816
2020-06-27,Hail,45,0,2
2020-06-27,Jazan,93,0,67
2020-06-27,Mecca,757,4,589
2020-06-27,Medina,217,1,231
2020-06-27,Najran,116,0,0
2020-06-27,Northern Borders,11,2,0
2020-06-27,Qassim,149,0,10
2020-06-27,Riyadh,452,30,743
