Date,City,Active cases,Cases,Mortalities,Recoveries,CFR Percent,Recovary Percent
2020-05-20,Al Batahaa,3,3,0,0,0.0,0.0
2020-05-20,Al Jafr,28,51,0,23,0.0,45.09803921568628
2020-05-20,Al Mubarraz,4,6,0,2,0.0,33.333333333333336
2020-05-20,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-20,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-20,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-20,As Sufairy,0,0,0,0,0.0,0.0
2020-05-20,Bqeeq,77,106,0,29,0.0,27.358490566037737
2020-05-20,Dahran,280,399,0,119,0.0,29.82456140350877
2020-05-20,Dammam,2019,4176,8,2149,0.19157088122605365,51.46072796934866
2020-05-20,Hafr Al Batin,49,73,0,24,0.0,32.87671232876713
2020-05-20,Hardh,0,0,0,0,0.0,0.0
2020-05-20,Hufof,990,2935,4,1941,0.1362862010221465,66.13287904599659
2020-05-20,Jubail,822,2166,3,1341,0.13850415512465375,61.91135734072022
2020-05-20,Khafji,16,34,0,18,0.0,52.94117647058823
2020-05-20,Khobar,924,1422,3,495,0.2109704641350211,34.81012658227848
2020-05-20,Mulayjah,0,3,0,3,0.0,100.0
2020-05-20,Nairyah,27,66,1,38,1.5151515151515151,57.57575757575758
2020-05-20,Qaryat Al Ulya,17,26,0,9,0.0,34.61538461538461
2020-05-20,Qatif,383,677,1,293,0.14771048744460857,43.27917282127031
2020-05-20,Ras Tanura,49,94,0,45,0.0,47.87234042553192
2020-05-20,Safwa,154,176,0,22,0.0,12.5
2020-05-20,Saihat,0,2,0,2,0.0,100.0
2020-05-20,Salwa,12,12,0,0,0.0,0.0
2020-05-20,Samodah,0,0,0,0,0.0,0.0
2020-05-20,Urayarah,0,0,0,0,0.0,0.0
2020-05-21,AL Oyoun,1,1,0,0,0.0,0.0
2020-05-21,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-21,Al Batahaa,3,3,0,0,0.0,0.0
2020-05-21,Al Jafr,25,51,0,26,0.0,50.98039215686274
2020-05-21,Al Mubarraz,5,7,0,2,0.0,28.571428571428573
2020-05-21,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-21,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-21,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-21,As Sufairy,0,0,0,0,0.0,0.0
2020-05-21,Bqeeq,80,116,0,36,0.0,31.03448275862069
2020-05-21,Dahran,307,448,0,141,0.0,31.473214285714285
2020-05-21,Dammam,1950,4370,9,2411,0.20594965675057209,55.17162471395881
2020-05-21,Hafr Al Batin,33,73,0,40,0.0,54.794520547945204
2020-05-21,Hardh,0,0,0,0,0.0,0.0
2020-05-21,Hufof,961,2984,4,2019,0.13404825737265416,67.66085790884719
2020-05-21,Jubail,629,2253,3,1621,0.13315579227696406,71.9485130936529
2020-05-21,Khafji,16,34,0,18,0.0,52.94117647058823
2020-05-21,Khobar,757,1495,3,735,0.20066889632107024,49.163879598662206
2020-05-21,Mulayjah,0,3,0,3,0.0,100.0
2020-05-21,Nairyah,20,70,1,49,1.4285714285714286,70.0
2020-05-21,Qaryat Al Ulya,5,27,0,22,0.0,81.48148148148148
2020-05-21,Qatif,421,754,1,332,0.13262599469496023,44.03183023872679
2020-05-21,Ras Tanura,51,109,0,58,0.0,53.211009174311926
2020-05-21,Safwa,51,184,0,133,0.0,72.28260869565217
2020-05-21,Saihat,0,2,0,2,0.0,100.0
2020-05-21,Salwa,5,12,0,7,0.0,58.333333333333336
2020-05-21,Samodah,0,0,0,0,0.0,0.0
2020-05-21,Urayarah,0,0,0,0,0.0,0.0
2020-05-22,AL Oyoun,3,3,0,0,0.0,0.0
2020-05-22,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-22,Al Batahaa,5,5,0,0,0.0,0.0
2020-05-22,Al Jafr,26,54,0,28,0.0,51.851851851851855
2020-05-22,Al Mubarraz,5,7,0,2,0.0,28.571428571428573
2020-05-22,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-22,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-22,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-22,As Sufairy,0,0,0,0,0.0,0.0
2020-05-22,Bqeeq,76,116,0,40,0.0,34.48275862068966
2020-05-22,Dahran,315,471,0,156,0.0,33.12101910828026
2020-05-22,Dammam,1865,4449,10,2574,0.22476961114857272,57.855697909642615
2020-05-22,Hafr Al Batin,28,74,0,46,0.0,62.16216216216216
2020-05-22,Hardh,0,0,0,0,0.0,0.0
2020-05-22,Hufof,783,3012,4,2225,0.13280212483399734,73.87118193891102
2020-05-22,Jubail,643,2330,3,1684,0.12875536480686695,72.27467811158799
2020-05-22,Khafji,16,34,0,18,0.0,52.94117647058823
2020-05-22,Khobar,718,1516,3,795,0.19788918205804748,52.440633245382585
2020-05-22,Mulayjah,0,3,0,3,0.0,100.0
2020-05-22,Nairyah,26,76,1,49,1.3157894736842106,64.47368421052632
2020-05-22,Qaryat Al Ulya,5,27,0,22,0.0,81.48148148148148
2020-05-22,Qatif,413,776,1,362,0.12886597938144329,46.649484536082475
2020-05-22,Ras Tanura,46,111,0,65,0.0,58.55855855855856
2020-05-22,Safwa,44,185,0,141,0.0,76.21621621621621
2020-05-22,Saihat,0,2,0,2,0.0,100.0
2020-05-22,Salwa,7,14,0,7,0.0,50.0
2020-05-22,Samodah,0,0,0,0,0.0,0.0
2020-05-22,Urayarah,0,0,0,0,0.0,0.0
2020-05-23,AL Oyoun,3,3,0,0,0.0,0.0
2020-05-23,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-23,Al Batahaa,5,5,0,0,0.0,0.0
2020-05-23,Al Jafr,23,54,0,31,0.0,57.407407407407405
2020-05-23,Al Mubarraz,5,7,0,2,0.0,28.571428571428573
2020-05-23,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-23,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-23,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-23,As Sufairy,0,0,0,0,0.0,0.0
2020-05-23,Bqeeq,72,116,0,44,0.0,37.93103448275862
2020-05-23,Dahran,295,478,0,183,0.0,38.28451882845188
2020-05-23,Dammam,1739,4585,10,2836,0.21810250817884405,61.853871319520174
2020-05-23,Hafr Al Batin,22,74,0,52,0.0,70.27027027027027
2020-05-23,Hardh,0,0,0,0,0.0,0.0
2020-05-23,Hufof,674,3030,4,2352,0.132013201320132,77.62376237623762
2020-05-23,Jubail,657,2412,3,1752,0.12437810945273632,72.636815920398
2020-05-23,Khafji,14,34,0,20,0.0,58.8235294117647
2020-05-23,Khobar,742,1636,3,891,0.18337408312958436,54.46210268948655
2020-05-23,Mulayjah,0,3,0,3,0.0,100.0
2020-05-23,Nairyah,26,76,1,49,1.3157894736842106,64.47368421052632
2020-05-23,Qaryat Al Ulya,3,27,0,24,0.0,88.88888888888889
2020-05-23,Qatif,416,798,1,381,0.12531328320802004,47.744360902255636
2020-05-23,Ras Tanura,46,113,0,67,0.0,59.29203539823009
2020-05-23,Safwa,37,185,0,148,0.0,80.0
2020-05-23,Saihat,0,2,0,2,0.0,100.0
2020-05-23,Salwa,3,14,0,11,0.0,78.57142857142857
2020-05-23,Samodah,0,0,0,0,0.0,0.0
2020-05-23,Urayarah,0,0,0,0,0.0,0.0
2020-05-24,AL Oyoun,3,3,0,0,0.0,0.0
2020-05-24,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-24,Al Batahaa,5,5,0,0,0.0,0.0
2020-05-24,Al Jafr,25,56,0,31,0.0,55.357142857142854
2020-05-24,Al Mubarraz,14,16,0,2,0.0,12.5
2020-05-24,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-24,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-24,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-24,As Sufairy,0,0,0,0,0.0,0.0
2020-05-24,Bqeeq,72,116,0,44,0.0,37.93103448275862
2020-05-24,Dahran,305,493,0,188,0.0,38.13387423935091
2020-05-24,Dammam,1577,4698,10,3111,0.21285653469561516,66.21966794380587
2020-05-24,Hafr Al Batin,24,76,0,52,0.0,68.42105263157895
2020-05-24,Hardh,0,0,0,0,0.0,0.0
2020-05-24,Hufof,727,3085,4,2354,0.12965964343598055,76.30470016207455
2020-05-24,Jubail,714,2486,3,1769,0.12067578439259855,71.15848753016894
2020-05-24,Khafji,16,36,0,20,0.0,55.55555555555556
2020-05-24,Khobar,691,1694,3,1000,0.1770956316410862,59.031877213695395
2020-05-24,Mulayjah,1,4,0,3,0.0,75.0
2020-05-24,Nairyah,27,77,1,49,1.2987012987012987,63.63636363636363
2020-05-24,Qaryat Al Ulya,3,27,0,24,0.0,88.88888888888889
2020-05-24,Qatif,436,822,1,385,0.12165450121654502,46.83698296836983
2020-05-24,Ras Tanura,48,117,0,69,0.0,58.97435897435897
2020-05-24,Safwa,37,185,0,148,0.0,80.0
2020-05-24,Saihat,0,2,0,2,0.0,100.0
2020-05-24,Salwa,3,14,0,11,0.0,78.57142857142857
2020-05-24,Samodah,0,0,0,0,0.0,0.0
2020-05-24,Urayarah,0,0,0,0,0.0,0.0
2020-05-25,AL Oyoun,2,3,0,1,0.0,33.333333333333336
2020-05-25,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-25,Al Batahaa,2,5,0,3,0.0,60.0
2020-05-25,Al Jafr,29,62,0,33,0.0,53.225806451612904
2020-05-25,Al Mubarraz,14,16,0,2,0.0,12.5
2020-05-25,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-25,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-25,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-25,As Sufairy,0,0,0,0,0.0,0.0
2020-05-25,Bqeeq,48,117,0,69,0.0,58.97435897435897
2020-05-25,Dahran,280,503,0,223,0.0,44.33399602385686
2020-05-25,Dammam,1498,4841,11,3332,0.22722577979756248,68.82875438958892
2020-05-25,Hafr Al Batin,16,76,0,60,0.0,78.94736842105263
2020-05-25,Hardh,0,0,0,0,0.0,0.0
2020-05-25,Hufof,833,3251,4,2414,0.12303906490310673,74.25407566902491
2020-05-25,Jubail,691,2523,3,1829,0.11890606420927467,72.49306381292112
2020-05-25,Khafji,16,36,0,20,0.0,55.55555555555556
2020-05-25,Khobar,687,1720,3,1030,0.1744186046511628,59.883720930232556
2020-05-25,Mulayjah,1,4,0,3,0.0,75.0
2020-05-25,Nairyah,26,77,1,50,1.2987012987012987,64.93506493506493
2020-05-25,Qaryat Al Ulya,1,27,0,26,0.0,96.29629629629629
2020-05-25,Qatif,436,853,1,416,0.11723329425556858,48.76905041031653
2020-05-25,Ras Tanura,41,118,0,77,0.0,65.2542372881356
2020-05-25,Safwa,27,188,0,161,0.0,85.63829787234043
2020-05-25,Saihat,0,2,0,2,0.0,100.0
2020-05-25,Salwa,2,14,0,12,0.0,85.71428571428571
2020-05-25,Samodah,0,0,0,0,0.0,0.0
2020-05-25,Urayarah,0,0,0,0,0.0,0.0
2020-05-26,AL Oyoun,2,3,0,1,0.0,33.333333333333336
2020-05-26,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-26,Al Batahaa,3,6,0,3,0.0,50.0
2020-05-26,Al Jafr,24,64,0,40,0.0,62.5
2020-05-26,Al Mubarraz,14,16,0,2,0.0,12.5
2020-05-26,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-26,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-26,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-26,As Sufairy,0,0,0,0,0.0,0.0
2020-05-26,Bqeeq,36,118,0,82,0.0,69.49152542372882
2020-05-26,Dahran,291,529,0,238,0.0,44.99054820415879
2020-05-26,Dammam,1393,4915,11,3511,0.22380467955239064,71.43438453713124
2020-05-26,Hafr Al Batin,21,82,0,61,0.0,74.39024390243902
2020-05-26,Hardh,0,0,0,0,0.0,0.0
2020-05-26,Hufof,852,3369,4,2513,0.11872959335114278,74.59186702285545
2020-05-26,Jubail,645,2552,3,1904,0.11755485893416928,74.60815047021944
2020-05-26,Khafji,10,36,0,26,0.0,72.22222222222223
2020-05-26,Khobar,663,1774,3,1108,0.16910935738444194,62.45772266065389
2020-05-26,Mulayjah,2,5,0,3,0.0,60.0
2020-05-26,Nairyah,24,84,1,59,1.1904761904761905,70.23809523809524
2020-05-26,Qaryat Al Ulya,1,27,0,26,0.0,96.29629629629629
2020-05-26,Qatif,386,882,1,495,0.11337868480725624,56.12244897959184
2020-05-26,Ras Tanura,42,122,0,80,0.0,65.57377049180327
2020-05-26,Safwa,23,189,0,166,0.0,87.83068783068784
2020-05-26,Saihat,0,2,0,2,0.0,100.0
2020-05-26,Salwa,3,15,0,12,0.0,80.0
2020-05-26,Samodah,0,0,0,0,0.0,0.0
2020-05-26,Urayarah,0,0,0,0,0.0,0.0
2020-05-27,AL Oyoun,2,3,0,1,0.0,33.333333333333336
2020-05-27,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-27,Al Batahaa,3,6,0,3,0.0,50.0
2020-05-27,Al Jafr,19,69,0,50,0.0,72.46376811594203
2020-05-27,Al Mubarraz,31,33,0,2,0.0,6.0606060606060606
2020-05-27,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-27,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-27,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-27,As Sufairy,0,0,0,0,0.0,0.0
2020-05-27,Bqeeq,43,131,0,88,0.0,67.17557251908397
2020-05-27,Dahran,296,554,0,258,0.0,46.57039711191336
2020-05-27,Dammam,1320,5016,12,3684,0.23923444976076555,73.44497607655502
2020-05-27,Hafr Al Batin,22,83,0,61,0.0,73.49397590361446
2020-05-27,Hardh,0,0,0,0,0.0,0.0
2020-05-27,Hufof,670,3460,4,2786,0.11560693641618497,80.52023121387283
2020-05-27,Jubail,592,2569,3,1974,0.11677695601401324,76.83923705722071
2020-05-27,Khafji,12,38,0,26,0.0,68.42105263157895
2020-05-27,Khobar,654,1820,4,1162,0.21978021978021978,63.84615384615385
2020-05-27,Mulayjah,2,5,0,3,0.0,60.0
2020-05-27,Nairyah,25,85,1,59,1.1764705882352942,69.41176470588235
2020-05-27,Qaryat Al Ulya,1,27,0,26,0.0,96.29629629629629
2020-05-27,Qatif,367,895,1,527,0.11173184357541899,58.88268156424581
2020-05-27,Ras Tanura,47,130,0,83,0.0,63.84615384615385
2020-05-27,Safwa,23,191,0,168,0.0,87.95811518324608
2020-05-27,Saihat,0,2,0,2,0.0,100.0
2020-05-27,Salwa,3,15,0,12,0.0,80.0
2020-05-27,Samodah,0,0,0,0,0.0,0.0
2020-05-27,Urayarah,0,0,0,0,0.0,0.0
2020-05-28,AL Oyoun,5,6,0,1,0.0,16.666666666666668
2020-05-28,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-28,Al Batahaa,3,6,0,3,0.0,50.0
2020-05-28,Al Jafr,21,71,0,50,0.0,70.4225352112676
2020-05-28,Al Mubarraz,31,33,0,2,0.0,6.0606060606060606
2020-05-28,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-28,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-28,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-28,As Sufairy,0,0,0,0,0.0,0.0
2020-05-28,Bqeeq,59,157,0,98,0.0,62.4203821656051
2020-05-28,Dahran,278,567,0,289,0.0,50.970017636684304
2020-05-28,Dammam,1274,5140,14,3852,0.2723735408560311,74.94163424124514
2020-05-28,Hafr Al Batin,23,88,0,65,0.0,73.86363636363636
2020-05-28,Hardh,0,0,0,0,0.0,0.0
2020-05-28,Hufof,777,3567,4,2786,0.112139052425007,78.10485001401739
2020-05-28,Jubail,611,2618,3,2004,0.11459129106187929,76.54698242933537
2020-05-28,Khafji,11,38,0,27,0.0,71.05263157894737
2020-05-28,Khobar,544,1838,4,1290,0.2176278563656148,70.18498367791078
2020-05-28,Mulayjah,2,5,0,3,0.0,60.0
2020-05-28,Nairyah,26,87,1,60,1.1494252873563218,68.96551724137932
2020-05-28,Qaryat Al Ulya,1,27,0,26,0.0,96.29629629629629
2020-05-28,Qatif,334,925,1,590,0.10810810810810811,63.78378378378378
2020-05-28,Ras Tanura,46,130,0,84,0.0,64.61538461538461
2020-05-28,Safwa,27,195,0,168,0.0,86.15384615384616
2020-05-28,Saihat,0,2,0,2,0.0,100.0
2020-05-28,Salwa,3,15,0,12,0.0,80.0
2020-05-28,Samodah,0,0,0,0,0.0,0.0
2020-05-28,Urayarah,0,0,0,0,0.0,0.0
2020-05-29,AL Oyoun,5,6,0,1,0.0,16.666666666666668
2020-05-29,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-29,Al Batahaa,4,7,0,3,0.0,42.857142857142854
2020-05-29,Al Jafr,27,80,0,53,0.0,66.25
2020-05-29,Al Mubarraz,27,33,0,6,0.0,18.181818181818183
2020-05-29,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-29,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-29,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-29,As Sufairy,0,0,0,0,0.0,0.0
2020-05-29,Bqeeq,60,159,0,99,0.0,62.264150943396224
2020-05-29,Dahran,300,591,0,291,0.0,49.23857868020305
2020-05-29,Dammam,1319,5224,14,3891,0.2679938744257274,74.48315467075038
2020-05-29,Hafr Al Batin,25,92,0,67,0.0,72.82608695652173
2020-05-29,Hardh,0,0,0,0,0.0,0.0
2020-05-29,Hufof,787,3668,5,2876,0.13631406761177753,78.40785169029444
2020-05-29,Jubail,623,2637,3,2011,0.11376564277588168,76.26090254076603
2020-05-29,Khafji,11,38,0,27,0.0,71.05263157894737
2020-05-29,Khobar,601,1902,4,1297,0.2103049421661409,68.19137749737119
2020-05-29,Mulayjah,2,5,0,3,0.0,60.0
2020-05-29,Nairyah,27,88,1,60,1.1363636363636365,68.18181818181819
2020-05-29,Qaryat Al Ulya,0,27,0,27,0.0,100.0
2020-05-29,Qatif,334,950,1,615,0.10526315789473684,64.73684210526316
2020-05-29,Ras Tanura,58,142,0,84,0.0,59.15492957746479
2020-05-29,Safwa,31,199,0,168,0.0,84.42211055276383
2020-05-29,Saihat,0,2,0,2,0.0,100.0
2020-05-29,Salwa,4,16,0,12,0.0,75.0
2020-05-29,Samodah,0,0,0,0,0.0,0.0
2020-05-29,Urayarah,0,0,0,0,0.0,0.0
2020-05-30,AL Oyoun,5,6,0,1,0.0,16.666666666666668
2020-05-30,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-30,Al Batahaa,4,7,0,3,0.0,42.857142857142854
2020-05-30,Al Jafr,29,83,0,54,0.0,65.06024096385542
2020-05-30,Al Mubarraz,44,51,0,7,0.0,13.72549019607843
2020-05-30,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-30,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-30,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-30,As Sufairy,0,0,0,0,0.0,0.0
2020-05-30,Bqeeq,58,161,0,103,0.0,63.975155279503106
2020-05-30,Dahran,308,620,0,312,0.0,50.32258064516129
2020-05-30,Dammam,1335,5334,16,3983,0.29996250468691416,74.67191601049869
2020-05-30,Hafr Al Batin,26,94,0,68,0.0,72.34042553191489
2020-05-30,Hardh,0,0,0,0,0.0,0.0
2020-05-30,Hufof,793,3723,6,2924,0.16116035455278002,78.53881278538813
2020-05-30,Jubail,633,2687,3,2051,0.11164867882396724,76.33048008931894
2020-05-30,Khafji,12,40,0,28,0.0,70.0
2020-05-30,Khobar,592,1935,4,1339,0.20671834625322996,69.19896640826873
2020-05-30,Mulayjah,2,5,0,3,0.0,60.0
2020-05-30,Nairyah,28,90,1,61,1.1111111111111112,67.77777777777777
2020-05-30,Qaryat Al Ulya,0,27,0,27,0.0,100.0
2020-05-30,Qatif,333,971,1,637,0.10298661174047374,65.60247167868177
2020-05-30,Ras Tanura,53,142,0,89,0.0,62.67605633802817
2020-05-30,Safwa,41,209,0,168,0.0,80.38277511961722
2020-05-30,Saihat,0,2,0,2,0.0,100.0
2020-05-30,Salwa,4,16,0,12,0.0,75.0
2020-05-30,Samodah,0,0,0,0,0.0,0.0
2020-05-30,Urayarah,0,0,0,0,0.0,0.0
2020-05-31,AL Oyoun,6,7,0,1,0.0,14.285714285714286
2020-05-31,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-05-31,Al Batahaa,7,10,0,3,0.0,30.0
2020-05-31,Al Jafr,30,84,0,54,0.0,64.28571428571429
2020-05-31,Al Mubarraz,44,51,0,7,0.0,13.72549019607843
2020-05-31,Al Qaysomah,0,0,0,0,0.0,0.0
2020-05-31,Al Suyariah,0,0,0,0,0.0,0.0
2020-05-31,Ar Ruqi,0,0,0,0,0.0,0.0
2020-05-31,As Sufairy,0,0,0,0,0.0,0.0
2020-05-31,Bqeeq,57,161,0,104,0.0,64.59627329192547
2020-05-31,Dahran,305,634,0,329,0.0,51.89274447949527
2020-05-31,Dammam,1609,5624,18,3997,0.3200568990042674,71.07041251778094
2020-05-31,Hafr Al Batin,21,100,0,79,0.0,79.0
2020-05-31,Hardh,0,0,0,0,0.0,0.0
2020-05-31,Hufof,828,3762,6,2928,0.1594896331738437,77.83094098883572
2020-05-31,Jubail,683,2749,3,2063,0.10913059294288832,75.04547108039287
2020-05-31,Khafji,15,43,0,28,0.0,65.11627906976744
2020-05-31,Khobar,596,1946,4,1346,0.20554984583761562,69.16752312435766
2020-05-31,Mulayjah,2,5,0,3,0.0,60.0
2020-05-31,Nairyah,29,91,1,61,1.098901098901099,67.03296703296704
2020-05-31,Qaryat Al Ulya,0,27,0,27,0.0,100.0
2020-05-31,Qatif,343,993,1,649,0.10070493454179255,65.35750251762336
2020-05-31,Ras Tanura,56,146,0,90,0.0,61.64383561643836
2020-05-31,Safwa,49,219,0,170,0.0,77.62557077625571
2020-05-31,Saihat,0,2,0,2,0.0,100.0
2020-05-31,Salwa,4,16,0,12,0.0,75.0
2020-05-31,Samodah,0,0,0,0,0.0,0.0
2020-05-31,Urayarah,0,0,0,0,0.0,0.0
2020-06-01,AL Oyoun,6,7,0,1,0.0,14.285714285714286
2020-06-01,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-06-01,Al Batahaa,7,10,0,3,0.0,30.0
2020-06-01,Al Jafr,43,97,0,54,0.0,55.670103092783506
2020-06-01,Al Mubarraz,61,68,0,7,0.0,10.294117647058824
2020-06-01,Al Qaysomah,0,0,0,0,0.0,0.0
2020-06-01,Al Suyariah,0,0,0,0,0.0,0.0
2020-06-01,Ar Ruqi,0,0,0,0,0.0,0.0
2020-06-01,As Sufairy,0,0,0,0,0.0,0.0
2020-06-01,Bqeeq,59,163,0,104,0.0,63.80368098159509
2020-06-01,Dahran,281,637,0,356,0.0,55.88697017268446
2020-06-01,Dammam,1722,5747,19,4006,0.33060727336001394,69.70593353053768
2020-06-01,Hafr Al Batin,24,103,0,79,0.0,76.69902912621359
2020-06-01,Hardh,0,0,0,0,0.0,0.0
2020-06-01,Hufof,947,3881,6,2928,0.1545993300695697,75.44447307395001
2020-06-01,Jubail,665,2753,3,2085,0.10897203051216854,75.73556120595714
2020-06-01,Khafji,16,44,0,28,0.0,63.63636363636363
2020-06-01,Khobar,628,1982,4,1350,0.20181634712411706,68.11301715438951
2020-06-01,Mulayjah,2,5,0,3,0.0,60.0
2020-06-01,Nairyah,34,96,1,61,1.0416666666666667,63.541666666666664
2020-06-01,Qaryat Al Ulya,0,27,0,27,0.0,100.0
2020-06-01,Qatif,419,1071,1,651,0.09337068160597572,60.78431372549019
2020-06-01,Ras Tanura,54,146,0,92,0.0,63.013698630136986
2020-06-01,Safwa,49,219,0,170,0.0,77.62557077625571
2020-06-01,Saihat,0,2,0,2,0.0,100.0
2020-06-01,Salwa,4,16,0,12,0.0,75.0
2020-06-01,Samodah,0,0,0,0,0.0,0.0
2020-06-01,Urayarah,0,0,0,0,0.0,0.0
2020-06-02,AL Oyoun,5,7,0,2,0.0,28.571428571428573
2020-06-02,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-06-02,Al Batahaa,7,10,0,3,0.0,30.0
2020-06-02,Al Jafr,41,99,0,58,0.0,58.58585858585859
2020-06-02,Al Mubarraz,58,71,0,13,0.0,18.309859154929576
2020-06-02,Al Qaysomah,0,0,0,0,0.0,0.0
2020-06-02,Al Suyariah,0,0,0,0,0.0,0.0
2020-06-02,Ar Ruqi,0,0,0,0,0.0,0.0
2020-06-02,As Sufairy,0,0,0,0,0.0,0.0
2020-06-02,Bqeeq,59,164,0,105,0.0,64.02439024390245
2020-06-02,Dahran,276,644,0,368,0.0,57.142857142857146
2020-06-02,Dammam,1803,5880,19,4058,0.3231292517006803,69.01360544217687
2020-06-02,Hafr Al Batin,26,106,0,80,0.0,75.47169811320755
2020-06-02,Hardh,0,0,0,0,0.0,0.0
2020-06-02,Hufof,736,3912,6,3170,0.15337423312883436,81.03271983640082
2020-06-02,Jubail,684,2779,3,2092,0.10795250089960418,75.27887729399065
2020-06-02,Khafji,16,44,0,28,0.0,63.63636363636363
2020-06-02,Khobar,651,2036,4,1381,0.19646365422396855,67.82907662082515
2020-06-02,Mulayjah,2,5,0,3,0.0,60.0
2020-06-02,Nairyah,34,98,1,63,1.0204081632653061,64.28571428571429
2020-06-02,Qaryat Al Ulya,0,27,0,27,0.0,100.0
2020-06-02,Qatif,468,1141,1,672,0.0876424189307625,58.895705521472394
2020-06-02,Ras Tanura,64,156,0,92,0.0,58.97435897435897
2020-06-02,Safwa,54,224,0,170,0.0,75.89285714285714
2020-06-02,Saihat,0,2,0,2,0.0,100.0
2020-06-02,Salwa,7,19,0,12,0.0,63.1578947368421
2020-06-02,Samodah,0,0,0,0,0.0,0.0
2020-06-02,Urayarah,0,0,0,0,0.0,0.0
2020-06-03,AL Oyoun,8,10,0,2,0.0,20.0
2020-06-03,Adh Dhibiyyah,0,0,0,0,0.0,0.0
2020-06-03,Al Batahaa,7,10,0,3,0.0,30.0
2020-06-03,Al Jafr,46,105,0,59,0.0,56.19047619047619
2020-06-03,Al Mubarraz,71,88,0,17,0.0,19.318181818181817
2020-06-03,Al Qaysomah,0,0,0,0,0.0,0.0
2020-06-03,Al Suyariah,0,0,0,0,0.0,0.0
2020-06-03,Ar Ruqi,0,0,0,0,0.0,0.0
2020-06-03,As Sufairy,0,0,0,0,0.0,0.0
2020-06-03,Bqeeq,62,169,0,107,0.0,63.31360946745562
2020-06-03,Dahran,262,651,0,389,0.0,59.754224270353305
2020-06-03,Dammam,1847,5933,21,4065,0.3539524692398449,68.51508511714141
2020-06-03,Hafr Al Batin,26,107,0,81,0.0,75.70093457943925
2020-06-03,Hardh,0,0,0,0,0.0,0.0
2020-06-03,Hufof,788,4024,6,3230,0.14910536779324055,80.26838966202783
2020-06-03,Jubail,677,2810,3,2130,0.10676156583629894,75.80071174377224
2020-06-03,Khafji,15,44,0,29,0.0,65.9090909090909
2020-06-03,Khobar,672,2062,4,1386,0.19398642095053345,67.21629485935985
2020-06-03,Mulayjah,2,5,0,3,0.0,60.0
2020-06-03,Nairyah,35,99,1,63,1.0101010101010102,63.63636363636363
2020-06-03,Qaryat Al Ulya,0,27,0,27,0.0,100.0
2020-06-03,Qatif,513,1190,1,676,0.08403361344537816,56.80672268907563
2020-06-03,Ras Tanura,67,159,0,92,0.0,57.861635220125784
2020-06-03,Safwa,57,227,0,170,0.0,74.8898678414097
2020-06-03,Saihat,0,2,0,2,0.0,100.0
2020-06-03,Salwa,7,19,0,12,0.0,63.1578947368421
2020-06-03,Samodah,0,0,0,0,0.0,0.0
