Date,region,Active cases,Cases,Mortalities,Recoveries,CFR Percent,Recovary Percent
2020-04-06,Northern Borders,0,2,0,2,0.0,100.0
2020-04-06,Qassim,19,23,1,3,4.3478260869565215,13.043478260869565
2020-04-06,Riyadh,605,785,3,177,0.3821656050955414,22.547770700636942
2020-04-06,Tabuk,35,35,0,0,0.0,0.0
2020-04-07,Al Bahah,10,14,0,4,0.0,28.571428571428573
2020-04-07,Al Jouf,0,0,0,0,0.0,0.0
2020-04-07,Asir,49,74,1,24,1.3513513513513513,32.432432432432435
2020-04-07,Eastern Region,407,484,3,74,0.6198347107438017,15.289256198347108
2020-04-07,Hail,0,0,0,0,0.0,0.0
2020-04-07,Jazan,8,21,0,13,0.0,61.904761904761905
2020-04-07,Mecca,761,1028,14,253,1.3618677042801557,24.610894941634243
2020-04-07,Medina,312,335,19,4,5.6716417910447765,1.1940298507462686
2020-04-07,Najran,12,28,0,16,0.0,57.142857142857146
2020-04-07,Northern Borders,0,2,0,2,0.0,100.0
2020-04-07,Qassim,22,26,1,3,3.8461538461538463,11.538461538461538
2020-04-07,Riyadh,645,882,3,234,0.3401360544217687,26.53061224489796
2020-04-07,Tabuk,34,38,0,4,0.0,10.526315789473685
2020-04-08,Al Bahah,11,15,0,4,0.0,26.666666666666668
2020-04-08,Al Jouf,0,0,0,0,0.0,0.0
2020-04-08,Asir,52,77,1,24,1.2987012987012987,31.16883116883117
2020-04-08,Eastern Region,415,496,5,76,1.0080645161290323,15.32258064516129
2020-04-08,Hail,0,0,0,0,0.0,0.0
2020-04-08,Jazan,8,21,0,13,0.0,61.904761904761905
2020-04-08,Mecca,887,1155,15,253,1.2987012987012987,21.904761904761905
2020-04-08,Medina,405,428,19,4,4.4392523364485985,0.9345794392523364
2020-04-08,Najran,13,29,0,16,0.0,55.172413793103445
2020-04-08,Northern Borders,0,2,0,2,0.0,100.0
2020-04-08,Qassim,25,29,1,3,3.4482758620689653,10.344827586206897
2020-04-08,Riyadh,701,971,3,267,0.30895983522142123,27.497425334706488
2020-04-08,Tabuk,60,64,0,4,0.0,6.25
2020-04-09,Al Bahah,11,15,0,4,0.0,26.666666666666668
2020-04-09,Al Jouf,0,0,0,0,0.0,0.0
2020-04-09,Asir,52,77,1,24,1.2987012987012987,31.16883116883117
2020-04-09,Eastern Region,435,523,5,83,0.9560229445506692,15.869980879541108
2020-04-09,Hail,0,0,0,0,0.0,0.0
2020-04-09,Jazan,8,21,0,13,0.0,61.904761904761905
2020-04-09,Mecca,1033,1306,16,257,1.225114854517611,19.678407350689127
2020-04-09,Medina,485,508,19,4,3.7401574803149606,0.7874015748031497
2020-04-09,Najran,13,29,0,16,0.0,55.172413793103445
2020-04-09,Northern Borders,1,3,0,2,0.0,66.66666666666667
2020-04-09,Qassim,34,39,2,3,5.128205128205129,7.6923076923076925
2020-04-09,Riyadh,765,1044,4,275,0.3831417624521073,26.340996168582375
2020-04-09,Tabuk,82,86,0,4,0.0,4.651162790697675
2020-04-10,Al Bahah,11,15,0,4,0.0,26.666666666666668
2020-04-10,Al Jouf,0,0,0,0,0.0,0.0
2020-04-10,Asir,55,80,1,24,1.25,30.0
2020-04-10,Eastern Region,447,542,5,90,0.922509225092251,16.605166051660518
2020-04-10,Hail,1,1,0,0,0.0,0.0
2020-04-10,Jazan,8,21,0,13,0.0,61.904761904761905
2020-04-10,Mecca,1200,1489,20,269,1.3431833445265278,18.0658159838818
2020-04-10,Medina,584,608,20,4,3.289473684210526,0.6578947368421053
2020-04-10,Najran,13,29,0,16,0.0,55.172413793103445
2020-04-10,Northern Borders,1,3,0,2,0.0,66.66666666666667
2020-04-10,Qassim,34,39,2,3,5.128205128205129,7.6923076923076925
2020-04-10,Riyadh,825,1120,4,291,0.35714285714285715,25.982142857142858
2020-04-10,Tabuk,82,86,0,4,0.0,4.651162790697675
2020-04-11,Al Bahah,11,15,0,4,0.0,26.666666666666668
2020-04-11,Al Jouf,0,0,0,0,0.0,0.0
2020-04-11,Asir,60,85,1,24,1.1764705882352942,28.235294117647058
2020-04-11,Eastern Region,443,555,6,106,1.0810810810810811,19.0990990990991
2020-04-11,Hail,1,1,0,0,0.0,0.0
2020-04-11,Jazan,14,27,0,13,0.0,48.148148148148145
2020-04-11,Mecca,1314,1613,24,275,1.4879107253564785,17.048977061376316
2020-04-11,Medina,662,688,22,4,3.197674418604651,0.5813953488372093
2020-04-11,Najran,13,29,0,16,0.0,55.172413793103445
2020-04-11,Northern Borders,1,3,0,2,0.0,66.66666666666667
2020-04-11,Qassim,34,39,2,3,5.128205128205129,7.6923076923076925
2020-04-11,Riyadh,1004,1318,4,310,0.30349013657056145,23.520485584218513
2020-04-11,Tabuk,85,89,0,4,0.0,4.49438202247191
2020-04-12,Al Bahah,11,15,0,4,0.0,26.666666666666668
2020-04-12,Al Jouf,0,0,0,0,0.0,0.0
2020-04-12,Asir,67,92,1,24,1.0869565217391304,26.08695652173913
2020-04-12,Eastern Region,430,563,7,126,1.2433392539964476,22.380106571936057
2020-04-12,Hail,1,1,0,0,0.0,0.0
2020-04-12,Jazan,14,27,0,13,0.0,48.148148148148145
2020-04-12,Mecca,1495,1805,26,284,1.440443213296399,15.734072022160666
2020-04-12,Medina,772,801,25,4,3.1210986267166043,0.4993757802746567
2020-04-12,Najran,14,30,0,16,0.0,53.333333333333336
2020-04-12,Northern Borders,9,11,0,2,0.0,18.181818181818183
2020-04-12,Qassim,35,41,2,4,4.878048780487805,9.75609756097561
2020-04-12,Riyadh,1110,1437,4,323,0.2783576896311761,22.477383437717467
2020-04-12,Tabuk,106,111,0,5,0.0,4.504504504504505
2020-04-13,Al Bahah,12,16,0,4,0.0,25.0
2020-04-13,Al Jouf,0,0,0,0,0.0,0.0
2020-04-13,Asir,69,94,1,24,1.0638297872340425,25.53191489361702
2020-04-13,Eastern Region,517,656,7,132,1.0670731707317074,20.121951219512194
2020-04-13,Hail,2,2,0,0,0.0,0.0
2020-04-13,Jazan,15,28,0,13,0.0,46.42857142857143
2020-04-13,Mecca,1640,1963,30,293,1.5282730514518594,14.926133469179828
2020-04-13,Medina,811,851,29,11,3.407755581668625,1.2925969447708578
2020-04-13,Najran,14,30,0,16,0.0,53.333333333333336
2020-04-13,Northern Borders,9,11,0,2,0.0,18.181818181818183
2020-04-13,Qassim,44,51,2,5,3.9215686274509802,9.803921568627452
2020-04-13,Riyadh,1165,1552,4,383,0.25773195876288657,24.677835051546392
2020-04-13,Tabuk,109,115,0,6,0.0,5.217391304347826
2020-04-14,Al Bahah,20,24,0,4,0.0,16.666666666666668
2020-04-14,Al Jouf,0,0,0,0,0.0,0.0
2020-04-14,Asir,69,94,1,24,1.0638297872340425,25.53191489361702
2020-04-14,Eastern Region,700,840,7,133,0.8333333333333334,15.833333333333334
2020-04-14,Hail,2,2,0,0,0.0,0.0
2020-04-14,Jazan,15,28,0,13,0.0,46.42857142857143
2020-04-14,Mecca,1741,2089,34,314,1.6275730014360938,15.031115366203926
2020-04-14,Medina,922,964,31,11,3.215767634854772,1.1410788381742738
2020-04-14,Najran,13,30,0,17,0.0,56.666666666666664
2020-04-14,Northern Borders,14,16,0,2,0.0,12.5
2020-04-14,Qassim,44,51,2,5,3.9215686274509802,9.803921568627452
2020-04-14,Riyadh,1203,1609,4,402,0.24860161591050342,24.984462399005594
2020-04-14,Tabuk,109,115,0,6,0.0,5.217391304347826
2020-04-15,Al Bahah,10,24,0,14,0.0,58.333333333333336
2020-04-15,Al Jouf,0,0,0,0,0.0,0.0
2020-04-15,Asir,72,97,1,24,1.0309278350515463,24.742268041237114
2020-04-15,Eastern Region,733,894,7,154,0.7829977628635347,17.225950782997764
2020-04-15,Hail,2,2,0,0,0.0,0.0
2020-04-15,Jazan,20,33,0,13,0.0,39.39393939393939
2020-04-15,Mecca,1986,2361,37,338,1.567132570944515,14.315967810249894
2020-04-15,Medina,1015,1058,32,11,3.0245746691871456,1.0396975425330812
2020-04-15,Najran,10,30,0,20,0.0,66.66666666666667
2020-04-15,Northern Borders,14,16,0,2,0.0,12.5
2020-04-15,Qassim,46,53,2,5,3.7735849056603774,9.433962264150944
2020-04-15,Riyadh,1288,1695,4,403,0.2359882005899705,23.775811209439528
2020-04-15,Tabuk,111,117,0,6,0.0,5.128205128205129
2020-04-16,Al Bahah,10,24,0,14,0.0,58.333333333333336
2020-04-16,Al Jouf,0,0,0,0,0.0,0.0
2020-04-16,Asir,75,100,1,24,1.0,24.0
2020-04-16,Eastern Region,775,954,7,172,0.7337526205450734,18.029350104821802
2020-04-16,Hail,2,2,0,0,0.0,0.0
2020-04-16,Jazan,21,34,0,13,0.0,38.23529411764706
2020-04-16,Mecca,2445,2836,40,351,1.4104372355430184,12.376586741889986
2020-04-16,Medina,1213,1256,32,11,2.5477707006369426,0.8757961783439491
2020-04-16,Najran,11,31,0,20,0.0,64.51612903225806
2020-04-16,Northern Borders,14,16,0,2,0.0,12.5
2020-04-16,Qassim,46,53,2,5,3.7735849056603774,9.433962264150944
2020-04-16,Riyadh,1284,1719,4,431,0.2326934264107039,25.072716695753346
2020-04-16,Tabuk,110,117,1,6,0.8547008547008547,5.128205128205129
2020-04-17,Al Bahah,10,24,0,14,0.0,58.333333333333336
2020-04-17,Al Jouf,0,0,0,0,0.0,0.0
2020-04-17,Asir,56,105,1,48,0.9523809523809523,45.714285714285715
2020-04-17,Eastern Region,889,1082,7,186,0.6469500924214417,17.190388170055453
2020-04-17,Hail,3,3,0,0,0.0,0.0
2020-04-17,Jazan,21,35,1,13,2.857142857142857,37.142857142857146
2020-04-17,Mecca,2781,3402,44,577,1.2933568489124045,16.96061140505585
2020-04-17,Medina,1395,1442,32,15,2.219140083217753,1.0402219140083218
2020-04-17,Najran,6,31,0,25,0.0,80.64516129032258
2020-04-17,Northern Borders,14,16,0,2,0.0,12.5
2020-04-17,Qassim,53,60,2,5,3.3333333333333335,8.333333333333334
2020-04-17,Riyadh,1502,1944,4,438,0.205761316872428,22.530864197530864
2020-04-17,Tabuk,123,130,1,6,0.7692307692307693,4.615384615384615
2020-04-18,Al Bahah,11,25,0,14,0.0,56.0
2020-04-18,Al Jouf,0,0,0,0,0.0,0.0
2020-04-18,Asir,55,106,1,50,0.9433962264150944,47.16981132075472
2020-04-18,Eastern Region,1181,1409,7,221,0.49680624556423,15.684882895670688
2020-04-18,Hail,7,7,0,0,0.0,0.0
2020-04-18,Jazan,22,36,1,13,2.7777777777777777,36.111111111111114
2020-04-18,Mecca,3240,3872,49,583,1.265495867768595,15.056818181818182
2020-04-18,Medina,1579,1626,32,15,1.968019680196802,0.922509225092251
2020-04-18,Najran,6,31,0,25,0.0,80.64516129032258
2020-04-18,Northern Borders,14,16,0,2,0.0,12.5
2020-04-18,Qassim,56,63,2,5,3.1746031746031744,7.936507936507937
2020-04-18,Riyadh,1573,2039,4,462,0.196174595389897,22.658165767533106
2020-04-18,Tabuk,123,132,1,8,0.7575757575757576,6.0606060606060606
2020-04-19,Al Bahah,11,25,0,14,0.0,56.0
2020-04-19,Al Jouf,0,0,0,0,0.0,0.0
2020-04-19,Asir,58,110,1,51,0.9090909090909091,46.36363636363637
2020-04-19,Eastern Region,1360,1594,7,227,0.43914680050188204,14.24090338770389
2020-04-19,Hail,7,7,0,0,0.0,0.0
2020-04-19,Jazan,22,36,1,13,2.7777777777777777,36.111111111111114
2020-04-19,Mecca,3829,4476,55,592,1.2287756925826632,13.22609472743521
2020-04-19,Medina,1686,1747,32,29,1.8317115054378936,1.659988551803091
2020-04-19,Najran,7,34,0,27,0.0,79.41176470588235
2020-04-19,Northern Borders,14,16,0,2,0.0,12.5
2020-04-19,Qassim,59,66,2,5,3.0303030303030303,7.575757575757576
2020-04-19,Riyadh,1716,2241,4,521,0.178491744756805,23.24854975457385
2020-04-19,Tabuk,122,132,1,9,0.7575757575757576,6.818181818181818
2020-04-20,Al Bahah,15,29,0,14,0.0,48.275862068965516
2020-04-20,Al Jouf,1,1,0,0,0.0,0.0
2020-04-20,Asir,60,112,1,51,0.8928571428571429,45.535714285714285
2020-04-20,Eastern Region,1463,1751,7,281,0.3997715591090805,16.04797258709309
2020-04-20,Hail,7,7,0,0,0.0,0.0
2020-04-20,Jazan,11,36,1,24,2.7777777777777777,66.66666666666667
2020-04-20,Mecca,4331,4991,59,601,1.1821278300941696,12.04167501502705
2020-04-20,Medina,1982,2046,32,32,1.5640273704789833,1.5640273704789833
2020-04-20,Najran,7,34,0,27,0.0,79.41176470588235
2020-04-20,Northern Borders,16,18,0,2,0.0,11.11111111111111
2020-04-20,Qassim,63,74,2,9,2.7027027027027026,12.162162162162161
2020-04-20,Riyadh,1793,2389,6,590,0.25115110925073253,24.696525742988698
2020-04-20,Tabuk,133,143,1,9,0.6993006993006993,6.293706293706293
2020-04-21,Al Bahah,14,29,0,15,0.0,51.724137931034484
2020-04-21,Al Jouf,1,1,0,0,0.0,0.0
2020-04-21,Asir,61,130,1,68,0.7692307692307693,52.30769230769231
2020-04-21,Eastern Region,1729,2079,7,343,0.3367003367003367,16.4983164983165
2020-04-21,Hail,9,9,0,0,0.0,0.0
2020-04-21,Jazan,15,40,1,24,2.5,60.0
2020-04-21,Mecca,4720,5435,64,651,1.1775528978840846,11.977920883164673
2020-04-21,Medina,2114,2184,32,38,1.465201465201465,1.73992673992674
2020-04-21,Najran,8,35,0,27,0.0,77.14285714285714
2020-04-21,Northern Borders,15,18,0,3,0.0,16.666666666666668
2020-04-21,Qassim,60,76,2,14,2.6315789473684212,18.42105263157895
2020-04-21,Riyadh,1930,2556,6,620,0.2347417840375587,24.2566510172144
2020-04-21,Tabuk,170,180,1,9,0.5555555555555556,5.0
2020-04-22,Al Bahah,17,32,0,15,0.0,46.875
2020-04-22,Al Jouf,1,1,0,0,0.0,0.0
2020-04-22,Asir,58,131,1,72,0.7633587786259542,54.961832061068705
2020-04-22,Eastern Region,1866,2271,7,398,0.30823425803610743,17.525319242624395
2020-04-22,Hail,18,18,0,0,0.0,0.0
2020-04-22,Jazan,15,40,1,24,2.5,60.0
2020-04-22,Mecca,5174,5896,71,651,1.2042062415196744,11.041383989145183
2020-04-22,Medina,2412,2482,32,38,1.2892828364222402,1.53102336825141
2020-04-22,Najran,7,36,0,29,0.0,80.55555555555556
2020-04-22,Northern Borders,16,19,0,3,0.0,15.789473684210526
2020-04-22,Qassim,83,100,2,15,2.0,15.0
2020-04-22,Riyadh,2037,2714,6,671,0.2210759027266028,24.723655121591747
2020-04-22,Tabuk,180,190,1,9,0.5263157894736842,4.7368421052631575
2020-04-23,Al Bahah,18,33,0,15,0.0,45.45454545454545
2020-04-23,Al Jouf,7,7,0,0,0.0,0.0
2020-04-23,Asir,77,152,1,74,0.6578947368421053,48.68421052631579
2020-04-23,Eastern Region,2033,2448,7,408,0.28594771241830064,16.666666666666668
2020-04-23,Hail,25,25,0,0,0.0,0.0
2020-04-23,Jazan,35,60,1,24,1.6666666666666667,40.0
2020-04-23,Mecca,5596,6391,77,718,1.2048192771084338,11.234548583946175
2020-04-23,Medina,2684,2760,32,44,1.1594202898550725,1.5942028985507246
2020-04-23,Najran,7,36,0,29,0.0,80.55555555555556
2020-04-23,Northern Borders,19,22,0,3,0.0,13.636363636363637
2020-04-23,Qassim,98,115,2,15,1.7391304347826086,13.043478260869565
2020-04-23,Riyadh,2139,2855,6,710,0.21015761821366025,24.86865148861646
2020-04-23,Tabuk,188,198,1,9,0.5050505050505051,4.545454545454546
2020-04-24,Al Bahah,22,41,0,19,0.0,46.34146341463415
2020-04-24,Al Jouf,6,7,0,1,0.0,14.285714285714286
2020-04-24,Asir,79,155,1,75,0.6451612903225806,48.38709677419355
2020-04-24,Eastern Region,2135,2596,7,454,0.2696456086286595,17.4884437596302
2020-04-24,Hail,23,25,0,2,0.0,8.0
2020-04-24,Jazan,51,80,1,28,1.25,35.0
2020-04-24,Mecca,6227,7056,86,743,1.2188208616780045,10.530045351473923
2020-04-24,Medina,2777,2893,32,84,1.1061182163843761,2.9035603180089873
2020-04-24,Najran,5,36,0,31,0.0,86.11111111111111
2020-04-24,Northern Borders,21,27,0,6,0.0,22.22222222222222
2020-04-24,Qassim,128,145,2,15,1.3793103448275863,10.344827586206897
2020-04-24,Riyadh,2307,3038,6,725,0.19749835418038184,23.864384463462805
2020-04-24,Tabuk,167,200,1,32,0.5,16.0
2020-04-25,Al Bahah,22,41,0,19,0.0,46.34146341463415
2020-04-25,Al Jouf,6,7,0,1,0.0,14.285714285714286
2020-04-25,Asir,81,157,1,75,0.6369426751592356,47.77070063694268
2020-04-25,Eastern Region,2236,2705,8,461,0.2957486136783734,17.042513863216268
2020-04-25,Hail,23,25,0,2,0.0,8.0
2020-04-25,Jazan,189,218,1,28,0.45871559633027525,12.844036697247706
2020-04-25,Mecca,6551,7458,88,819,1.1799410029498525,10.981496379726469
2020-04-25,Medina,2994,3110,32,84,1.0289389067524115,2.7009646302250805
2020-04-25,Najran,5,36,0,31,0.0,86.11111111111111
2020-04-25,Northern Borders,22,28,0,6,0.0,21.428571428571427
2020-04-25,Qassim,193,219,2,24,0.91324200913242,10.95890410958904
2020-04-25,Riyadh,2532,3313,6,775,0.18110473890733475,23.392695442197404
2020-04-25,Tabuk,172,205,1,32,0.4878048780487805,15.609756097560975
2020-04-26,Al Bahah,27,46,0,19,0.0,41.30434782608695
2020-04-26,Al Jouf,8,9,0,1,0.0,11.11111111111111
2020-04-26,Asir,76,159,1,82,0.6289308176100629,51.57232704402516
2020-04-26,Eastern Region,2409,2932,8,515,0.2728512960436562,17.564802182810368
2020-04-26,Hail,26,28,0,2,0.0,7.142857142857143
2020-04-26,Jazan,317,346,1,28,0.28901734104046245,8.092485549132949
2020-04-26,Mecca,7009,7975,93,873,1.1661442006269593,10.946708463949843
2020-04-26,Medina,3147,3313,32,134,0.9658919408391187,4.0446725022638095
2020-04-26,Najran,5,36,0,31,0.0,86.11111111111111
2020-04-26,Northern Borders,22,28,0,6,0.0,21.428571428571427
2020-04-26,Qassim,195,223,2,26,0.8968609865470852,11.659192825112108
2020-04-26,Riyadh,2719,3507,6,782,0.1710863986313088,22.298260621613917
2020-04-26,Tabuk,176,209,1,32,0.4784688995215311,15.311004784688995
2020-04-27,Al Bahah,24,46,0,22,0.0,47.82608695652174
2020-04-27,Al Jouf,9,10,0,1,0.0,10.0
2020-04-27,Asir,81,165,1,83,0.6060606060606061,50.303030303030305
2020-04-27,Eastern Region,2478,3050,8,564,0.26229508196721313,18.491803278688526
2020-04-27,Hail,27,29,0,2,0.0,6.896551724137931
2020-04-27,Jazan,318,347,1,28,0.2881844380403458,8.069164265129682
2020-04-27,Mecca,7581,8609,101,927,1.1731908467882448,10.767801138343595
2020-04-27,Medina,3357,3588,32,199,0.8918617614269788,5.546265328874025
2020-04-27,Najran,5,36,0,31,0.0,86.11111111111111
2020-04-27,Northern Borders,22,28,0,6,0.0,21.428571428571427
2020-04-27,Qassim,203,231,2,26,0.8658008658008658,11.255411255411255
2020-04-27,Riyadh,2834,3700,6,860,0.16216216216216217,23.243243243243242
2020-04-27,Tabuk,202,238,1,35,0.42016806722689076,14.705882352941176
2020-04-28,Al Bahah,17,51,0,34,0.0,66.66666666666667
2020-04-28,Al Jouf,8,10,0,2,0.0,20.0
2020-04-28,Asir,88,172,1,83,0.5813953488372093,48.25581395348837
2020-04-28,Eastern Region,2646,3235,12,577,0.37094281298299847,17.836166924265843
2020-04-28,Hail,27,29,0,2,0.0,6.896551724137931
2020-04-28,Jazan,361,390,1,28,0.2564102564102564,7.17948717948718
2020-04-28,Mecca,8049,9201,102,1050,1.1085751548744702,11.411803064884252
2020-04-28,Medina,3565,3815,32,218,0.8387942332896461,5.714285714285714
2020-04-28,Najran,6,37,0,31,0.0,83.78378378378379
2020-04-28,Northern Borders,21,28,0,7,0.0,25.0
2020-04-28,Qassim,246,274,2,26,0.7299270072992701,9.489051094890511
2020-04-28,Riyadh,3049,3915,6,860,0.1532567049808429,21.966794380587483
2020-04-28,Tabuk,209,245,1,35,0.40816326530612246,14.285714285714286
2020-04-29,Al Bahah,18,52,0,34,0.0,65.38461538461539
2020-04-29,Al Jouf,6,10,0,4,0.0,40.0
2020-04-29,Asir,88,173,1,84,0.5780346820809249,48.554913294797686
2020-04-29,Eastern Region,2852,3447,12,583,0.34812880765883375,16.913257905425006
2020-04-29,Hail,29,31,0,2,0.0,6.451612903225806
2020-04-29,Jazan,360,390,1,29,0.2564102564102564,7.435897435897436
2020-04-29,Mecca,8471,9739,106,1162,1.0884074340281342,11.931409795666907
2020-04-29,Medina,3642,3934,32,260,0.813421453990849,6.609049313675648
2020-04-29,Najran,6,37,0,31,0.0,83.78378378378379
2020-04-29,Northern Borders,22,29,0,7,0.0,24.137931034482758
2020-04-29,Qassim,255,286,2,29,0.6993006993006993,10.13986013986014
2020-04-29,Riyadh,3473,4373,7,893,0.1600731763091699,20.42076377772696
2020-04-29,Tabuk,206,252,1,45,0.3968253968253968,17.857142857142858
2020-04-30,Al Bahah,24,58,0,34,0.0,58.62068965517241
2020-04-30,Al Jouf,6,10,0,4,0.0,40.0
2020-04-30,Asir,85,173,1,87,0.5780346820809249,50.28901734104046
2020-04-30,Eastern Region,3172,3791,12,607,0.3165391717225007,16.011606436296493
2020-04-30,Hail,31,33,0,2,0.0,6.0606060606060606
2020-04-30,Jazan,397,427,1,29,0.234192037470726,6.791569086651054
2020-04-30,Mecca,8819,10116,113,1184,1.1170423092131276,11.704230921312773
2020-04-30,Medina,3835,4180,32,313,0.7655502392344498,7.488038277511961
2020-04-30,Najran,6,37,0,31,0.0,83.78378378378379
2020-04-30,Northern Borders,24,31,0,7,0.0,22.580645161290324
2020-04-30,Qassim,267,298,2,29,0.6711409395973155,9.731543624161073
2020-04-30,Riyadh,3494,4684,7,1183,0.14944491887275832,25.256191289496158
2020-04-30,Tabuk,213,259,1,45,0.3861003861003861,17.374517374517374
2020-05-01,Al Bahah,27,61,0,34,0.0,55.73770491803279
2020-05-01,Al Jouf,6,10,0,4,0.0,40.0
2020-05-01,Asir,109,199,1,89,0.5025125628140703,44.72361809045226
2020-05-01,Eastern Region,3513,4160,12,635,0.28846153846153844,15.264423076923077
2020-05-01,Hail,31,33,0,2,0.0,6.0606060606060606
2020-05-01,Jazan,403,433,1,29,0.23094688221709006,6.697459584295612
2020-05-01,Mecca,9224,10621,120,1277,1.1298371151492326,12.023349967046418
2020-05-01,Medina,4084,4429,32,313,0.7225107247685708,7.067058026642583
2020-05-01,Najran,6,37,0,31,0.0,83.78378378378379
2020-05-01,Northern Borders,25,32,0,7,0.0,21.875
2020-05-01,Qassim,284,315,2,29,0.6349206349206349,9.206349206349206
2020-05-01,Riyadh,3652,4870,7,1211,0.1437371663244353,24.86652977412731
2020-05-01,Tabuk,154,259,1,104,0.3861003861003861,40.15444015444015
2020-05-02,Al Bahah,40,74,0,34,0.0,45.945945945945944
2020-05-02,Al Jouf,6,10,0,4,0.0,40.0
2020-05-02,Asir,124,221,1,96,0.45248868778280543,43.43891402714932
2020-05-02,Eastern Region,4030,4747,13,704,0.2738571729513377,14.830419212133979
2020-05-02,Hail,31,33,0,2,0.0,6.0606060606060606
2020-05-02,Jazan,514,544,1,29,0.18382352941176472,5.330882352941177
2020-05-02,Mecca,9555,11157,125,1477,1.1203728600878373,13.238325714797885
2020-05-02,Medina,4193,4572,33,346,0.7217847769028871,7.567804024496938
2020-05-02,Najran,6,37,0,31,0.0,83.78378378378379
2020-05-02,Northern Borders,25,32,0,7,0.0,21.875
2020-05-02,Qassim,270,320,2,48,0.625,15.0
2020-05-02,Riyadh,3745,5005,8,1252,0.15984015984015984,25.014985014985015
2020-05-02,Tabuk,154,259,1,104,0.3861003861003861,40.15444015444015
2020-05-03,Al Bahah,40,74,0,34,0.0,45.945945945945944
2020-05-03,Al Jouf,7,11,0,4,0.0,36.36363636363637
2020-05-03,Asir,127,229,1,101,0.4366812227074236,44.10480349344978
2020-05-03,Eastern Region,4624,5419,13,782,0.2398966599003506,14.430706772467245
2020-05-03,Hail,32,34,0,2,0.0,5.882352941176471
2020-05-03,Jazan,569,599,1,29,0.1669449081803005,4.841402337228715
2020-05-03,Mecca,9954,11735,132,1649,1.1248402215594375,14.051981252662975
2020-05-03,Medina,4347,4734,33,354,0.697084917617237,7.477820025348542
2020-05-03,Najran,5,38,0,33,0.0,86.84210526315789
2020-05-03,Northern Borders,27,36,0,9,0.0,25.0
2020-05-03,Qassim,275,325,2,48,0.6153846153846154,14.76923076923077
2020-05-03,Riyadh,3817,5152,8,1327,0.15527950310559005,25.75698757763975
2020-05-03,Tabuk,165,270,1,104,0.37037037037037035,38.51851851851852
2020-05-04,Al Bahah,41,75,0,34,0.0,45.333333333333336
2020-05-04,Al Jouf,7,11,0,4,0.0,36.36363636363637
2020-05-04,Asir,131,241,1,109,0.4149377593360996,45.22821576763486
2020-05-04,Eastern Region,4945,5896,13,938,0.22048846675712347,15.909090909090908
2020-05-04,Hail,25,34,0,9,0.0,26.470588235294116
2020-05-04,Jazan,583,613,1,29,0.1631321370309951,4.730831973898858
2020-05-04,Mecca,10161,12530,138,2231,1.1013567438148444,17.805267358339982
2020-05-04,Medina,4268,4761,34,459,0.7141356857802983,9.640831758034027
2020-05-04,Najran,5,38,0,33,0.0,86.84210526315789
2020-05-04,Northern Borders,23,36,0,13,0.0,36.111111111111114
2020-05-04,Qassim,270,334,3,61,0.8982035928143712,18.263473053892216
2020-05-04,Riyadh,3987,5403,9,1407,0.1665741254858412,26.04108828428651
2020-05-04,Tabuk,174,279,1,104,0.35842293906810035,37.27598566308244
2020-05-05,Al Bahah,41,75,0,34,0.0,45.333333333333336
2020-05-05,Al Jouf,7,11,0,4,0.0,36.36363636363637
2020-05-05,Asir,150,268,1,117,0.373134328358209,43.656716417910445
2020-05-05,Eastern Region,5125,6171,13,1033,0.2106627775076973,16.73958839734241
2020-05-05,Hail,26,35,0,9,0.0,25.714285714285715
2020-05-05,Jazan,617,647,1,29,0.1545595054095827,4.482225656877898
2020-05-05,Mecca,10507,13340,145,2688,1.0869565217391304,20.14992503748126
2020-05-05,Medina,4295,5075,35,745,0.6896551724137931,14.679802955665025
2020-05-05,Najran,3,38,0,35,0.0,92.10526315789474
2020-05-05,Northern Borders,19,40,0,21,0.0,52.5
2020-05-05,Qassim,264,341,3,74,0.8797653958944281,21.700879765395893
2020-05-05,Riyadh,3697,5578,10,1871,0.17927572606669057,33.54248834707781
2020-05-05,Tabuk,195,319,1,123,0.31347962382445144,38.557993730407524
2020-05-06,Al Bahah,41,75,0,34,0.0,45.333333333333336
2020-05-06,Al Jouf,7,11,0,4,0.0,36.36363636363637
2020-05-06,Asir,154,272,1,117,0.36764705882352944,43.01470588235294
2020-05-06,Eastern Region,5544,6627,14,1069,0.21125697902519994,16.130979326995625
2020-05-06,Hail,26,35,0,9,0.0,25.714285714285715
2020-05-06,Jazan,644,674,1,29,0.14836795252225518,4.3026706231454
2020-05-06,Mecca,10538,13955,152,3265,1.0892153350053744,23.39663203152992
2020-05-06,Medina,4441,5521,36,1044,0.6520557869951096,18.909617822858177
2020-05-06,Najran,3,38,0,35,0.0,92.10526315789474
2020-05-06,Northern Borders,19,40,0,21,0.0,52.5
2020-05-06,Qassim,263,356,3,90,0.8426966292134831,25.280898876404493
2020-05-06,Riyadh,3819,5788,11,1958,0.19004837595024188,33.82861091914305
2020-05-06,Tabuk,215,339,1,123,0.2949852507374631,36.283185840707965
2020-05-07,Al Bahah,29,77,0,48,0.0,62.33766233766234
2020-05-07,Al Jouf,1,11,0,10,0.0,90.9090909090909
2020-05-07,Asir,183,304,1,120,0.32894736842105265,39.473684210526315
2020-05-07,Eastern Region,5813,6999,14,1172,0.20002857551078726,16.74524932133162
