Date,City,Case,Count
2020-06-01,Al Jafr,Cases,13
2020-06-01,Al Mubarraz,Cases,17
2020-06-01,Al Qaysomah,Cases,0
2020-06-01,Al Suyariah,Cases,0
2020-06-01,Ar Ruqi,Cases,0
2020-06-01,As Sufairy,Cases,0
2020-06-01,Bqeeq,Cases,2
2020-06-01,Dahran,Cases,3
2020-06-01,Dammam,Cases,123
2020-06-01,Hafr Al Batin,Cases,3
2020-06-01,Hardh,Cases,0
2020-06-01,Hufof,Cases,119
2020-06-01,Jubail,Cases,4
2020-06-01,Khafji,Cases,1
2020-06-01,Khobar,Cases,36
2020-06-01,Mulayjah,Cases,0
2020-06-01,Nairyah,Cases,5
2020-06-01,Qaryat Al Ulya,Cases,0
2020-06-01,Qatif,Cases,78
2020-06-01,Ras Tanura,Cases,0
2020-06-01,Safwa,Cases,0
2020-06-01,Saihat,Cases,0
2020-06-01,Salwa,Cases,0
2020-06-01,Samodah,Cases,0
2020-06-01,Urayarah,Cases,0
2020-06-02,AL Oyoun,Cases,0
2020-06-02,Adh Dhibiyyah,Cases,0
2020-06-02,Al Batahaa,Cases,0
2020-06-02,Al Jafr,Cases,2
2020-06-02,Al Mubarraz,Cases,3
2020-06-02,Al Qaysomah,Cases,0
2020-06-02,Al Suyariah,Cases,0
2020-06-02,Ar Ruqi,Cases,0
2020-06-02,As Sufairy,Cases,0
2020-06-02,Bqeeq,Cases,1
2020-06-02,Dahran,Cases,7
2020-06-02,Dammam,Cases,133
2020-06-02,Hafr Al Batin,Cases,3
2020-06-02,Hardh,Cases,0
2020-06-02,Hufof,Cases,31
2020-06-02,Jubail,Cases,26
2020-06-02,Khafji,Cases,0
2020-06-02,Khobar,Cases,54
2020-06-02,Mulayjah,Cases,0
2020-06-02,Nairyah,Cases,2
2020-06-02,Qaryat Al Ulya,Cases,0
2020-06-02,Qatif,Cases,70
2020-06-02,Ras Tanura,Cases,10
2020-06-02,Safwa,Cases,5
2020-06-02,Saihat,Cases,0
2020-06-02,Salwa,Cases,3
2020-06-02,Samodah,Cases,0
2020-06-02,Urayarah,Cases,0
2020-06-03,AL Oyoun,Cases,3
2020-06-03,Adh Dhibiyyah,Cases,0
2020-06-03,Al Batahaa,Cases,0
2020-06-03,Al Jafr,Cases,6
2020-06-03,Al Mubarraz,Cases,17
2020-06-03,Al Qaysomah,Cases,0
2020-06-03,Al Suyariah,Cases,0
2020-06-03,Ar Ruqi,Cases,0
2020-06-03,As Sufairy,Cases,0
2020-06-03,Bqeeq,Cases,5
2020-06-03,Dahran,Cases,7
2020-06-03,Dammam,Cases,53
2020-06-03,Hafr Al Batin,Cases,1
2020-06-03,Hardh,Cases,0
2020-06-03,Hufof,Cases,112
2020-06-03,Jubail,Cases,31
2020-06-03,Khafji,Cases,0
2020-06-03,Khobar,Cases,26
2020-06-03,Mulayjah,Cases,0
2020-06-03,Nairyah,Cases,1
2020-06-03,Qaryat Al Ulya,Cases,0
2020-06-03,Qatif,Cases,49
2020-06-03,Ras Tanura,Cases,3
2020-06-03,Safwa,Cases,3
2020-06-03,Saihat,Cases,0
2020-06-03,Salwa,Cases,0
2020-06-03,Samodah,Cases,0
2020-06-03,Urayarah,Cases,0
2020-06-04,AL Oyoun,Cases,4
2020-06-04,Adh Dhibiyyah,Cases,0
2020-06-04,Al Batahaa,Cases,0
2020-06-04,Al Jafr,Cases,22
2020-06-04,Al Mubarraz,Cases,60
2020-06-04,Al Qaysomah,Cases,0
2020-06-04,Al Suyariah,Cases,0
2020-06-04,Ar Ruqi,Cases,0
2020-06-04,As Sufairy,Cases,0
2020-06-04,Bqeeq,Cases,11
2020-06-04,Dahran,Cases,45
2020-06-04,Dammam,Cases,90
2020-06-04,Hafr Al Batin,Cases,19
2020-06-04,Hardh,Cases,0
2020-06-04,Hufof,Cases,102
2020-06-04,Jubail,Cases,66
2020-06-04,Khafji,Cases,9
2020-06-04,Khobar,Cases,81
2020-06-04,Mulayjah,Cases,0
2020-06-04,Nairyah,Cases,0
2020-06-04,Qaryat Al Ulya,Cases,0
2020-06-04,Qatif,Cases,76
2020-06-04,Ras Tanura,Cases,20
2020-06-04,Safwa,Cases,10
2020-06-04,Saihat,Cases,0
2020-06-04,Salwa,Cases,0
2020-06-04,Samodah,Cases,0
2020-06-04,Urayarah,Cases,0
2020-06-05,AL Oyoun,Cases,3
2020-06-05,Adh Dhibiyyah,Cases,0
2020-06-05,Al Batahaa,Cases,3
2020-06-05,Al Jafr,Cases,14
2020-06-05,Al Mubarraz,Cases,53
2020-06-05,Al Qaysomah,Cases,0
2020-06-05,Al Suyariah,Cases,0
2020-06-05,Ar Ruqi,Cases,0
2020-06-05,As Sufairy,Cases,0
2020-06-05,Bqeeq,Cases,2
2020-06-05,Dahran,Cases,36
2020-06-05,Dammam,Cases,149
2020-06-05,Hafr Al Batin,Cases,6
2020-06-05,Hardh,Cases,0
2020-06-05,Hufof,Cases,144
2020-06-05,Jubail,Cases,49
2020-06-05,Khafji,Cases,2
2020-06-05,Khobar,Cases,86
2020-06-05,Mulayjah,Cases,0
2020-06-05,Nairyah,Cases,5
2020-06-05,Qaryat Al Ulya,Cases,1
2020-06-05,Qatif,Cases,121
2020-06-05,Ras Tanura,Cases,7
2020-06-05,Safwa,Cases,13
2020-06-05,Saihat,Cases,0
2020-06-05,Salwa,Cases,1
2020-06-05,Samodah,Cases,0
2020-06-05,Urayarah,Cases,0
2020-06-06,AL Oyoun,Cases,18
2020-06-06,Adh Dhibiyyah,Cases,0
2020-06-06,Al Batahaa,Cases,0
2020-06-06,Al Jafr,Cases,15
2020-06-06,Al Mubarraz,Cases,34
2020-06-06,Al Qaysomah,Cases,0
2020-06-06,Al Suyariah,Cases,0
2020-06-06,Ar Ruqi,Cases,0
2020-06-06,As Sufairy,Cases,0
2020-06-06,Bqeeq,Cases,1
2020-06-06,Dahran,Cases,31
2020-06-06,Dammam,Cases,257
2020-06-06,Hafr Al Batin,Cases,27
2020-06-06,Hardh,Cases,0
2020-06-06,Hufof,Cases,132
2020-06-06,Jubail,Cases,60
2020-06-06,Khafji,Cases,0
2020-06-06,Khobar,Cases,62
2020-06-06,Mulayjah,Cases,0
2020-06-06,Nairyah,Cases,4
2020-06-06,Qaryat Al Ulya,Cases,1
2020-06-06,Qatif,Cases,120
2020-06-06,Ras Tanura,Cases,26
2020-06-06,Safwa,Cases,19
2020-06-06,Saihat,Cases,0
2020-06-06,Salwa,Cases,3
2020-06-06,Samodah,Cases,0
2020-06-06,Urayarah,Cases,0
2020-06-07,AL Oyoun,Cases,6
2020-06-07,Adh Dhibiyyah,Cases,0
2020-06-07,Al Batahaa,Cases,0
2020-06-07,Al Jafr,Cases,7
2020-06-07,Al Mubarraz,Cases,33
2020-06-07,Al Qaysomah,Cases,0
2020-06-07,Al Suyariah,Cases,0
2020-06-07,Ar Ruqi,Cases,0
2020-06-07,As Sufairy,Cases,0
2020-06-07,Bqeeq,Cases,3
2020-06-07,Dahran,Cases,99
2020-06-07,Dammam,Cases,301
2020-06-07,Hafr Al Batin,Cases,15
2020-06-07,Hardh,Cases,0
2020-06-07,Hufof,Cases,241
2020-06-07,Jubail,Cases,28
2020-06-07,Khafji,Cases,5
2020-06-07,Khobar,Cases,180
2020-06-07,Mulayjah,Cases,0
2020-06-07,Nairyah,Cases,6
2020-06-07,Qaryat Al Ulya,Cases,1
2020-06-07,Qatif,Cases,224
2020-06-07,Ras Tanura,Cases,19
2020-06-07,Safwa,Cases,2
2020-06-07,Saihat,Cases,0
2020-06-07,Salwa,Cases,0
2020-06-07,Samodah,Cases,0
2020-06-07,Urayarah,Cases,0
2020-06-08,AL Oyoun,Cases,0
2020-06-08,Adh Dhibiyyah,Cases,0
2020-06-08,Al Batahaa,Cases,0
2020-06-08,Al Jafr,Cases,6
2020-06-08,Al Mubarraz,Cases,46
2020-06-08,Al Qaysomah,Cases,0
2020-06-08,Al Suyariah,Cases,0
2020-06-08,Ar Ruqi,Cases,0
2020-06-08,As Sufairy,Cases,0
2020-06-08,Bqeeq,Cases,3
2020-06-08,Dahran,Cases,38
2020-06-08,Dammam,Cases,198
2020-06-08,Hafr Al Batin,Cases,23
2020-06-08,Hardh,Cases,0
2020-06-08,Hufof,Cases,94
2020-06-08,Jubail,Cases,53
2020-06-08,Khafji,Cases,5
2020-06-08,Khobar,Cases,145
2020-06-08,Mulayjah,Cases,0
2020-06-08,Nairyah,Cases,8
2020-06-08,Qaryat Al Ulya,Cases,2
2020-06-08,Qatif,Cases,131
2020-06-08,Ras Tanura,Cases,24
2020-06-08,Safwa,Cases,18
2020-06-08,Saihat,Cases,0
2020-06-08,Salwa,Cases,0
2020-06-08,Samodah,Cases,0
2020-06-08,Urayarah,Cases,1
2020-06-09,AL Oyoun,Cases,33
2020-06-09,Adh Dhibiyyah,Cases,0
2020-06-09,Al Batahaa,Cases,0
2020-06-09,Al Jafr,Cases,10
2020-06-09,Al Mubarraz,Cases,47
2020-06-09,Al Qaysomah,Cases,0
2020-06-09,Al Suyariah,Cases,0
2020-06-09,Ar Ruqi,Cases,0
2020-06-09,As Sufairy,Cases,0
2020-06-09,Bqeeq,Cases,0
2020-06-09,Dahran,Cases,52
2020-06-09,Dammam,Cases,189
2020-06-09,Hafr Al Batin,Cases,8
2020-06-09,Hardh,Cases,0
2020-06-09,Hufof,Cases,194
2020-06-09,Jubail,Cases,41
2020-06-09,Khafji,Cases,0
2020-06-09,Khobar,Cases,103
2020-06-09,Mulayjah,Cases,0
2020-06-09,Nairyah,Cases,2
2020-06-09,Qaryat Al Ulya,Cases,0
2020-06-09,Qatif,Cases,157
2020-06-09,Ras Tanura,Cases,21
2020-06-09,Safwa,Cases,33
2020-06-09,Saihat,Cases,0
2020-06-09,Salwa,Cases,1
2020-06-09,Samodah,Cases,0
2020-06-09,Urayarah,Cases,0
2020-06-10,AL Oyoun,Cases,20
2020-06-10,Adh Dhibiyyah,Cases,0
2020-06-10,Al Batahaa,Cases,1
2020-06-10,Al Jafr,Cases,1
2020-06-10,Al Mubarraz,Cases,52
2020-06-10,Al Qaysomah,Cases,0
2020-06-10,Al Suyariah,Cases,0
2020-06-10,Ar Ruqi,Cases,0
2020-06-10,As Sufairy,Cases,0
2020-06-10,Bqeeq,Cases,2
2020-06-10,Dahran,Cases,50
2020-06-10,Dammam,Cases,214
2020-06-10,Hafr Al Batin,Cases,47
2020-06-10,Hardh,Cases,0
2020-06-10,Hufof,Cases,206
2020-06-10,Jubail,Cases,28
2020-06-10,Khafji,Cases,11
2020-06-10,Khobar,Cases,100
2020-06-10,Mulayjah,Cases,3
2020-06-10,Nairyah,Cases,11
2020-06-10,Qaryat Al Ulya,Cases,5
2020-06-10,Qatif,Cases,52
2020-06-10,Ras Tanura,Cases,17
2020-06-10,Safwa,Cases,1
2020-06-10,Saihat,Cases,0
2020-06-10,Salwa,Cases,5
2020-06-10,Samodah,Cases,0
2020-06-10,Urayarah,Cases,2
2020-06-11,AL Oyoun,Cases,19
2020-06-11,Adh Dhibiyyah,Cases,0
2020-06-11,Al Batahaa,Cases,1
2020-06-11,Al Jafr,Cases,31
2020-06-11,Al Mubarraz,Cases,84
2020-06-11,Al Qaysomah,Cases,0
2020-06-11,Al Suyariah,Cases,0
2020-06-11,Ar Ruqi,Cases,0
2020-06-11,As Sufairy,Cases,0
2020-06-11,Bqeeq,Cases,21
2020-06-11,Dahran,Cases,52
2020-06-11,Dammam,Cases,104
2020-06-11,Hafr Al Batin,Cases,13
2020-06-11,Hardh,Cases,0
2020-06-11,Hufof,Cases,192
2020-06-11,Jubail,Cases,51
2020-06-11,Khafji,Cases,6
2020-06-11,Khobar,Cases,176
2020-06-11,Mulayjah,Cases,0
2020-06-11,Nairyah,Cases,0
2020-06-11,Qaryat Al Ulya,Cases,2
2020-06-11,Qatif,Cases,93
2020-06-11,Ras Tanura,Cases,12
2020-06-11,Safwa,Cases,32
2020-06-11,Saihat,Cases,0
2020-06-11,Salwa,Cases,2
2020-06-11,Samodah,Cases,0
2020-06-11,Urayarah,Cases,0
2020-06-12,AL Oyoun,Cases,12
2020-06-12,Adh Dhibiyyah,Cases,0
2020-06-12,Al Batahaa,Cases,0
2020-06-12,Al Jafr,Cases,0
2020-06-12,Al Mubarraz,Cases,7
2020-06-12,Al Qaysomah,Cases,0
2020-06-12,Al Suyariah,Cases,0
2020-06-12,Ar Ruqi,Cases,0
2020-06-12,As Sufairy,Cases,0
2020-06-12,Bqeeq,Cases,10
2020-06-12,Dahran,Cases,16
2020-06-12,Dammam,Cases,227
2020-06-12,Hafr Al Batin,Cases,35
2020-06-12,Hardh,Cases,0
2020-06-12,Hufof,Cases,91
2020-06-12,Jubail,Cases,47
2020-06-12,Khafji,Cases,1
2020-06-12,Khobar,Cases,163
2020-06-12,Mulayjah,Cases,9
2020-06-12,Nairyah,Cases,6
2020-06-12,Qaryat Al Ulya,Cases,8
2020-06-12,Qatif,Cases,114
2020-06-12,Ras Tanura,Cases,19
2020-06-12,Safwa,Cases,48
2020-06-12,Saihat,Cases,1
2020-06-12,Salwa,Cases,0
2020-06-12,Samodah,Cases,0
2020-06-12,Urayarah,Cases,3
2020-06-13,AL Oyoun,Cases,17
2020-06-13,Adh Dhibiyyah,Cases,0
2020-06-13,Al Batahaa,Cases,0
2020-06-13,Al Jafr,Cases,4
2020-06-13,Al Mubarraz,Cases,46
2020-06-13,Al Qaysomah,Cases,0
2020-06-13,Al Suyariah,Cases,0
2020-06-13,Ar Ruqi,Cases,0
2020-06-13,As Sufairy,Cases,0
2020-06-13,Bqeeq,Cases,1
2020-06-13,Dahran,Cases,88
2020-06-13,Dammam,Cases,161
2020-06-13,Hafr Al Batin,Cases,29
2020-06-13,Hardh,Cases,0
2020-06-13,Hufof,Cases,147
2020-06-13,Jubail,Cases,41
2020-06-13,Khafji,Cases,0
2020-06-13,Khobar,Cases,137
2020-06-13,Mulayjah,Cases,1
2020-06-13,Nairyah,Cases,0
2020-06-13,Qaryat Al Ulya,Cases,4
2020-06-13,Qatif,Cases,144
2020-06-13,Ras Tanura,Cases,5
2020-06-13,Safwa,Cases,45
2020-06-13,Saihat,Cases,0
2020-06-13,Salwa,Cases,0
2020-06-13,Samodah,Cases,0
2020-06-13,Urayarah,Cases,0
2020-06-14,AL Oyoun,Cases,3
2020-06-14,Adh Dhibiyyah,Cases,0
2020-06-14,Al Batahaa,Cases,0
2020-06-14,Al Jafr,Cases,5
2020-06-14,Al Mubarraz,Cases,45
2020-06-14,Al Qaysomah,Cases,0
2020-06-14,Al Suyariah,Cases,0
2020-06-14,Ar Ruqi,Cases,0
2020-06-14,As Sufairy,Cases,0
2020-06-14,Bqeeq,Cases,5
2020-06-14,Dahran,Cases,38
2020-06-14,Dammam,Cases,270
2020-06-14,Hafr Al Batin,Cases,36
2020-06-14,Hardh,Cases,0
2020-06-14,Hufof,Cases,205
2020-06-14,Jubail,Cases,53
2020-06-14,Khafji,Cases,18
2020-06-14,Khobar,Cases,89
2020-06-14,Mulayjah,Cases,0
2020-06-14,Nairyah,Cases,7
2020-06-14,Qaryat Al Ulya,Cases,8
2020-06-14,Qatif,Cases,183
2020-06-14,Ras Tanura,Cases,15
2020-06-14,Safwa,Cases,53
2020-06-14,Saihat,Cases,0
2020-06-14,Salwa,Cases,0
2020-06-14,Samodah,Cases,0
2020-06-14,Urayarah,Cases,3
2020-06-15,AL Oyoun,Cases,5
2020-06-15,Adh Dhibiyyah,Cases,0
2020-06-15,Al Batahaa,Cases,2
2020-06-15,Al Jafr,Cases,6
2020-06-15,Al Mubarraz,Cases,80
2020-06-15,Al Qaysomah,Cases,0
2020-06-15,Al Suyariah,Cases,0
2020-06-15,Ar Ruqi,Cases,0
2020-06-15,As Sufairy,Cases,0
2020-06-15,Bqeeq,Cases,3
2020-06-15,Dahran,Cases,6
2020-06-15,Dammam,Cases,192
2020-06-15,Hafr Al Batin,Cases,8
2020-06-15,Hardh,Cases,0
2020-06-15,Hufof,Cases,200
2020-06-15,Jubail,Cases,56
2020-06-15,Khafji,Cases,6
2020-06-15,Khobar,Cases,132
2020-06-15,Mulayjah,Cases,1
2020-06-15,Nairyah,Cases,11
2020-06-15,Qaryat Al Ulya,Cases,8
2020-06-15,Qatif,Cases,116
2020-06-15,Ras Tanura,Cases,5
2020-06-15,Safwa,Cases,50
2020-06-15,Saihat,Cases,0
2020-06-15,Salwa,Cases,4
2020-06-15,Samodah,Cases,0
2020-06-15,Urayarah,Cases,4
2020-06-16,AL Oyoun,Cases,23
2020-06-16,Adh Dhibiyyah,Cases,0
2020-06-16,Al Batahaa,Cases,2
2020-06-16,Al Jafr,Cases,14
2020-06-16,Al Mubarraz,Cases,56
2020-06-16,Al Qaysomah,Cases,0
2020-06-16,Al Suyariah,Cases,0
2020-06-16,Ar Ruqi,Cases,0
2020-06-16,As Sufairy,Cases,0
2020-06-16,Bqeeq,Cases,0
2020-06-16,Dahran,Cases,123
2020-06-16,Dammam,Cases,137
2020-06-16,Hafr Al Batin,Cases,54
2020-06-16,Hardh,Cases,0
2020-06-16,Hufof,Cases,273
2020-06-16,Jubail,Cases,39
2020-06-16,Khafji,Cases,6
2020-06-16,Khobar,Cases,114
2020-06-16,Mulayjah,Cases,0
2020-06-16,Nairyah,Cases,1
2020-06-16,Qaryat Al Ulya,Cases,3
2020-06-16,Qatif,Cases,32
2020-06-16,Ras Tanura,Cases,17
2020-06-16,Safwa,Cases,26
2020-06-16,Saihat,Cases,0
2020-06-16,Salwa,Cases,0
2020-06-16,Samodah,Cases,0
2020-06-16,Urayarah,Cases,0
2020-06-17,AL Oyoun,Cases,21
2020-06-17,Adh Dhibiyyah,Cases,0
2020-06-17,Al Batahaa,Cases,2
2020-06-17,Al Jafr,Cases,5
2020-06-17,Al Mubarraz,Cases,128
2020-06-17,Al Qaysomah,Cases,0
2020-06-17,Al Suyariah,Cases,0
2020-06-17,Ar Ruqi,Cases,0
2020-06-17,As Sufairy,Cases,0
2020-06-17,Bqeeq,Cases,13
2020-06-17,Dahran,Cases,113
2020-06-17,Dammam,Cases,179
2020-06-17,Hafr Al Batin,Cases,64
2020-06-17,Hardh,Cases,0
2020-06-17,Hufof,Cases,174
2020-06-17,Jubail,Cases,35
2020-06-17,Khafji,Cases,7
2020-06-17,Khobar,Cases,162
2020-06-17,Mulayjah,Cases,5
2020-06-17,Nairyah,Cases,6
2020-06-17,Qaryat Al Ulya,Cases,7
2020-06-17,Qatif,Cases,218
2020-06-17,Ras Tanura,Cases,25
2020-06-17,Safwa,Cases,11
2020-06-17,Saihat,Cases,0
2020-06-17,Salwa,Cases,6
2020-06-17,Samodah,Cases,0
2020-06-17,Urayarah,Cases,2
2020-06-18,AL Oyoun,Cases,14
2020-06-18,Adh Dhibiyyah,Cases,0
2020-06-18,Al Batahaa,Cases,0
2020-06-18,Al Jafr,Cases,17
2020-06-18,Al Mubarraz,Cases,145
2020-06-18,Al Qaysomah,Cases,0
2020-06-18,Al Suyariah,Cases,0
2020-06-18,Ar Ruqi,Cases,0
2020-06-18,As Sufairy,Cases,0
2020-06-18,Bqeeq,Cases,9
2020-06-18,Dahran,Cases,75
2020-06-18,Dammam,Cases,167
2020-06-18,Hafr Al Batin,Cases,24
2020-06-18,Hardh,Cases,1
2020-06-18,Hufof,Cases,430
2020-06-18,Jubail,Cases,59
2020-06-18,Khafji,Cases,0
2020-06-18,Khobar,Cases,153
2020-06-18,Mulayjah,Cases,0
2020-06-18,Nairyah,Cases,6
2020-06-18,Qaryat Al Ulya,Cases,5
2020-06-18,Qatif,Cases,180
2020-06-18,Ras Tanura,Cases,25
2020-06-18,Safwa,Cases,53
2020-06-18,Saihat,Cases,0
2020-06-18,Salwa,Cases,0
2020-06-18,Samodah,Cases,0
2020-06-18,Urayarah,Cases,1
2020-06-19,AL Oyoun,Cases,34
2020-06-19,Adh Dhibiyyah,Cases,0
2020-06-19,Al Batahaa,Cases,0
2020-06-19,Al Jafr,Cases,19
2020-06-19,Al Mubarraz,Cases,127
2020-06-19,Al Qaysomah,Cases,0
2020-06-19,Al Suyariah,Cases,0
2020-06-19,Ar Ruqi,Cases,0
2020-06-19,As Sufairy,Cases,0
2020-06-19,Bqeeq,Cases,13
2020-06-19,Dahran,Cases,12
2020-06-19,Dammam,Cases,178
2020-06-19,Hafr Al Batin,Cases,67
2020-06-19,Hardh,Cases,0
2020-06-19,Hufof,Cases,285
2020-06-19,Jubail,Cases,38
2020-06-19,Khafji,Cases,15
2020-06-19,Khobar,Cases,143
2020-06-19,Mulayjah,Cases,0
2020-06-19,Nairyah,Cases,5
2020-06-19,Qaryat Al Ulya,Cases,8
2020-06-19,Qatif,Cases,148
2020-06-19,Ras Tanura,Cases,11
2020-06-19,Safwa,Cases,28
2020-06-19,Saihat,Cases,0
2020-06-19,Salwa,Cases,1
2020-06-19,Samodah,Cases,0
2020-06-19,Urayarah,Cases,4
2020-06-20,AL Oyoun,Cases,0
2020-06-20,Adh Dhibiyyah,Cases,0
2020-06-20,Al Batahaa,Cases,1
2020-06-20,Al Jafr,Cases,1
2020-06-20,Al Mubarraz,Cases,39
2020-06-20,Al Qaysomah,Cases,0
2020-06-20,Al Suyariah,Cases,0
2020-06-20,Ar Ruqi,Cases,0
2020-06-20,As Sufairy,Cases,0
2020-06-20,Bqeeq,Cases,17
2020-06-20,Dahran,Cases,20
2020-06-20,Dammam,Cases,225
2020-06-20,Hafr Al Batin,Cases,37
2020-06-20,Hardh,Cases,0
2020-06-20,Hufof,Cases,102
2020-06-20,Jubail,Cases,40
2020-06-20,Khafji,Cases,1
2020-06-20,Khobar,Cases,77
2020-06-20,Mulayjah,Cases,0
2020-06-20,Nairyah,Cases,2
2020-06-20,Qaryat Al Ulya,Cases,4
2020-06-20,Qatif,Cases,216
2020-06-20,Ras Tanura,Cases,27
2020-06-20,Safwa,Cases,40
2020-06-20,Saihat,Cases,0
2020-06-20,Salwa,Cases,3
2020-06-20,Samodah,Cases,0
2020-06-20,Urayarah,Cases,2
2020-06-21,AL Oyoun,Cases,5
2020-06-21,Adh Dhibiyyah,Cases,0
2020-06-21,Al Batahaa,Cases,2
2020-06-21,Al Jafr,Cases,11
2020-06-21,Al Mubarraz,Cases,43
2020-06-21,Al Qaysomah,Cases,0
2020-06-21,Al Suyariah,Cases,0
2020-06-21,Ar Ruqi,Cases,0
2020-06-21,As Sufairy,Cases,0
2020-06-21,Bqeeq,Cases,25
2020-06-21,Dahran,Cases,56
2020-06-21,Dammam,Cases,345
2020-06-21,Hafr Al Batin,Cases,65
2020-06-21,Hardh,Cases,0
2020-06-21,Hufof,Cases,183
2020-06-21,Jubail,Cases,52
2020-06-21,Khafji,Cases,11
2020-06-21,Khobar,Cases,49
2020-06-21,Mulayjah,Cases,2
2020-06-21,Nairyah,Cases,6
2020-06-21,Qaryat Al Ulya,Cases,5
2020-06-21,Qatif,Cases,217
2020-06-21,Ras Tanura,Cases,16
2020-06-21,Safwa,Cases,56
2020-06-21,Saihat,Cases,1
2020-06-21,Salwa,Cases,3
2020-06-21,Samodah,Cases,0
2020-06-21,Urayarah,Cases,0
2020-06-22,AL Oyoun,Cases,0
2020-06-22,Adh Dhibiyyah,Cases,0
2020-06-22,Al Batahaa,Cases,0
2020-06-22,Al Jafr,Cases,0
2020-06-22,Al Mubarraz,Cases,10
2020-06-22,Al Qaysomah,Cases,4
2020-06-22,Al Suyariah,Cases,1
2020-06-22,Ar Ruqi,Cases,0
2020-06-22,As Sufairy,Cases,0
2020-06-22,Bqeeq,Cases,30
2020-06-22,Dahran,Cases,165
2020-06-22,Dammam,Cases,301
2020-06-22,Hafr Al Batin,Cases,42
2020-06-22,Hardh,Cases,0
2020-06-22,Hufof,Cases,1
2020-06-22,Jubail,Cases,28
2020-06-22,Khafji,Cases,2
2020-06-22,Khobar,Cases,178
2020-06-22,Mulayjah,Cases,2
2020-06-22,Nairyah,Cases,6
2020-06-22,Qaryat Al Ulya,Cases,2
2020-06-22,Qatif,Cases,237
2020-06-22,Ras Tanura,Cases,18
2020-06-22,Safwa,Cases,10
2020-06-22,Saihat,Cases,0
2020-06-22,Salwa,Cases,0
2020-06-22,Samodah,Cases,3
2020-06-22,Urayarah,Cases,2
2020-06-23,AL Oyoun,Cases,0
2020-06-23,Adh Dhibiyyah,Cases,0
2020-06-23,Al Batahaa,Cases,4
2020-06-23,Al Jafr,Cases,4
2020-06-23,Al Mubarraz,Cases,186
2020-06-23,Al Qaysomah,Cases,0
2020-06-23,Al Suyariah,Cases,0
2020-06-23,Ar Ruqi,Cases,0
2020-06-23,As Sufairy,Cases,0
2020-06-23,Bqeeq,Cases,11
2020-06-23,Dahran,Cases,41
2020-06-23,Dammam,Cases,286
2020-06-23,Hafr Al Batin,Cases,36
2020-06-23,Hardh,Cases,0
2020-06-23,Hufof,Cases,343
2020-06-23,Jubail,Cases,37
2020-06-23,Khafji,Cases,4
2020-06-23,Khobar,Cases,122
2020-06-23,Mulayjah,Cases,0
2020-06-23,Nairyah,Cases,6
2020-06-23,Qaryat Al Ulya,Cases,2
2020-06-23,Qatif,Cases,29
2020-06-23,Ras Tanura,Cases,3
2020-06-23,Safwa,Cases,58
2020-06-23,Saihat,Cases,0
2020-06-23,Salwa,Cases,3
2020-06-23,Samodah,Cases,0
2020-06-23,Urayarah,Cases,0
2020-06-24,AL Oyoun,Cases,8
2020-06-24,Adh Dhibiyyah,Cases,0
2020-06-24,Al Batahaa,Cases,2
2020-06-24,Al Jafr,Cases,9
2020-06-24,Al Mubarraz,Cases,130
2020-06-24,Al Qaysomah,Cases,0
2020-06-24,Al Suyariah,Cases,0
2020-06-24,Ar Ruqi,Cases,0
2020-06-24,As Sufairy,Cases,0
2020-06-24,Bqeeq,Cases,16
2020-06-24,Dahran,Cases,100
2020-06-24,Dammam,Cases,333
2020-06-24,Hafr Al Batin,Cases,59
2020-06-24,Hardh,Cases,0
2020-06-24,Hufof,Cases,304
2020-06-24,Jubail,Cases,58
2020-06-24,Khafji,Cases,7
2020-06-24,Khobar,Cases,139
2020-06-24,Mulayjah,Cases,8
2020-06-24,Nairyah,Cases,5
2020-06-24,Qaryat Al Ulya,Cases,2
2020-06-24,Qatif,Cases,304
2020-06-24,Ras Tanura,Cases,45
2020-06-24,Safwa,Cases,81
2020-06-24,Saihat,Cases,1
2020-06-24,Salwa,Cases,5
2020-06-24,Samodah,Cases,0
2020-06-24,Urayarah,Cases,3
2020-06-25,AL Oyoun,Cases,0
2020-06-25,Adh Dhibiyyah,Cases,0
2020-06-25,Al Batahaa,Cases,3
2020-06-25,Al Jafr,Cases,0
2020-06-25,Al Mubarraz,Cases,294
2020-06-25,Al Qaysomah,Cases,3
2020-06-25,Al Suyariah,Cases,0
2020-06-25,Ar Ruqi,Cases,0
2020-06-25,As Sufairy,Cases,0
2020-06-25,Bqeeq,Cases,9
2020-06-25,Dahran,Cases,82
2020-06-25,Dammam,Cases,346
2020-06-25,Hafr Al Batin,Cases,119
2020-06-25,Hardh,Cases,0
2020-06-25,Hufof,Cases,332
2020-06-25,Jubail,Cases,40
2020-06-25,Khafji,Cases,15
2020-06-25,Khobar,Cases,205
2020-06-25,Mulayjah,Cases,5
2020-06-25,Nairyah,Cases,16
2020-06-25,Qaryat Al Ulya,Cases,12
2020-06-25,Qatif,Cases,237
2020-06-25,Ras Tanura,Cases,3
2020-06-25,Safwa,Cases,9
2020-06-25,Saihat,Cases,0
2020-06-25,Salwa,Cases,3
2020-06-25,Samodah,Cases,0
2020-06-25,Urayarah,Cases,0
2020-06-26,AL Oyoun,Cases,21
2020-06-26,Adh Dhibiyyah,Cases,0
2020-06-26,Al Batahaa,Cases,1
2020-06-26,Al Jafr,Cases,27
2020-06-26,Al Mubarraz,Cases,33
2020-06-26,Al Qaysomah,Cases,4
